year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,ratio_satellite,NO2_satellite_filled,HCHO_satellite_filled
2019.0,11.0,22.0,11.0,52.07,26.54,8.82,19.82,0.48,-0.03,1.68,3.7118790477594668,0.2792086906803888,1.036388888888889
2019.0,11.0,22.0,12.0,43.82,31.44,9.84,20.22,0.06,-0.6,1.57,2.636920235228852,0.33075814751286453,0.872182852143482
2019.0,11.0,22.0,13.0,48.06,30.83,9.28,20.21,0.48,-0.27,2.08,2.9492894602741924,0.3243407661520869,0.9565748031496064
2019.0,11.0,22.0,14.0,52.31,30.22,8.98,20.2,0.91,0.06,2.58,3.2748952784944336,0.3179233847913093,1.041165791776028
2019.0,11.0,22.0,15.0,56.56,29.61,8.63,20.19,1.33,0.38,3.09,3.613916804186094,0.31150600343053175,1.1257567804024498
2019.0,11.0,22.0,16.0,54.47,26.25,6.93,20.28,1.43,0.52,2.98,3.9258637643120684,0.2761578044596913,1.0841579177602798
2019.0,11.0,22.0,17.0,52.38,22.9,7.9,20.38,1.53,0.65,2.87,4.327500919407574,0.24091480846197824,1.0425590551181103
2019.0,11.0,22.0,18.0,50.29,19.54,6.85,20.47,1.63,0.79,2.77,4.869274221887154,0.20556660949113778,1.0009601924759404
2019.0,11.0,22.0,19.0,40.41,29.28,6.65,19.9,1.31,1.01,1.97,2.6111085997174217,0.3080343053173242,0.8043110236220471
2019.0,11.0,22.0,20.0,30.54,39.01,9.59,19.32,0.98,1.24,1.17,1.4811540808758645,0.4103967981703831,0.6078608923884514
2019.0,11.0,22.0,21.0,20.66,48.74,9.79,18.75,0.65,1.46,0.36,0.8019586007184776,0.512759291023442,0.41121172353455815
2019.0,11.0,22.0,22.0,14.21,64.23,7.08,19.26,1.16,1.2,0.62,0.4185653881569234,0.6757186963979417,0.2828324584426947
2019.0,11.0,22.0,23.0,7.76,79.71,7.01,19.77,1.67,0.93,0.88,0.1841857679540806,0.8385728987993138,0.15445319335083113
2020.0,8.0,21.0,0.0,38.49,53.37,20.56,21.59,0.98,-0.82,2.92,0.26246715029820444,0.33,0.08661415959840747
2020.0,8.0,21.0,1.0,42.89,52.3,21.21,21.02,-0.2,-0.39,2.09,0.29845482548996943,0.32338392355255763,0.0965154924701402
2020.0,8.0,21.0,2.0,47.29,51.23,20.97,20.44,-1.39,0.04,1.26,0.33594579220838633,0.31676784710511524,0.10641682534187294
2020.0,8.0,21.0,3.0,51.69,50.17,20.24,19.86,-2.57,0.47,0.43,0.37496150082810165,0.3102136031478359,0.11631815821360567
2020.0,8.0,21.0,4.0,54.92,49.23,21.56,19.57,-2.56,1.02,0.61,0.4059989781227533,0.30440134907251265,0.12358663666262766
2020.0,8.0,21.0,5.0,58.16,48.29,20.6,19.28,-2.55,1.57,0.79,0.43832015413066405,0.29858909499718944,0.13087761814090357
2020.0,8.0,21.0,6.0,61.39,47.35,21.12,18.99,-2.55,2.12,0.97,0.47184776007195456,0.2927768409218663,0.13814609658992558
2020.0,8.0,21.0,7.0,68.05,38.15,21.11,19.48,-2.45,1.54,1.28,0.6491690931394087,0.23589094997189433,0.15313311407304828
2020.0,8.0,21.0,8.0,74.72,28.95,20.6,19.98,-2.36,0.96,1.6,0.9393177796434948,0.17900505902192246,0.16814263458542494
2020.0,8.0,21.0,9.0,81.38,19.76,20.79,20.47,-2.27,0.38,1.91,1.498839027557721,0.12218100056211358,0.18312965206854767
2020.0,8.0,21.0,10.0,74.46,20.74,19.63,20.6,-1.93,0.32,2.08,1.3065875857471696,0.12824058459808882,0.16755755582482254
2020.0,8.0,21.0,11.0,67.54,21.71,19.16,20.72,-1.6,0.26,2.24,1.1322060742631062,0.13423833614390107,0.15198545958109747
2020.0,8.0,21.0,12.0,60.62,22.69,17.69,20.84,-1.27,0.2,2.41,0.9723120853286804,0.14029792017987636,0.13641336333737233
2020.0,8.0,21.0,13.0,73.09,21.08,18.81,20.6,-1.05,0.14,1.64,1.2618612472550532,0.13034288926363127,0.16447464081703306
2020.0,8.0,21.0,14.0,85.57,19.48,20.5,20.36,-0.84,0.08,0.86,1.5986626448518801,0.12044969083754921,0.1925584213259477
2020.0,8.0,21.0,15.0,98.04,17.87,21.25,20.12,-0.63,0.01,0.09,1.9966548515804927,0.11049465992130411,0.22061969880560847
2020.0,8.0,21.0,16.0,94.0,17.56,19.03,20.3,0.18,0.12,0.04,1.9481733122898326,0.10857785272625071,0.2115284749870175
2020.0,8.0,21.0,17.0,89.96,17.24,19.82,20.49,1.0,0.23,-0.02,1.8990501467445198,0.1065992130410343,0.2024372511684265
2020.0,8.0,21.0,18.0,85.92,16.93,18.61,20.68,1.81,0.34,-0.07,1.846977300410017,0.10468240584598089,0.19334602734983555
2020.0,8.0,21.0,19.0,90.86,20.35,18.49,20.7,2.03,-0.06,0.16,1.62492217932758,0.1258291174817313,0.20446252380128094
2020.0,8.0,21.0,20.0,95.79,23.76,18.21,20.72,2.24,-0.47,0.38,1.467229278162524,0.14691399662731874,0.21555651722347238
2020.0,8.0,21.0,21.0,100.72,27.18,17.7,20.74,2.46,-0.88,0.6,1.3486228458045215,0.16806070826306918,0.22665051064566383
2020.0,8.0,21.0,22.0,108.13,24.9,17.63,20.79,2.53,-0.5,0.42,1.5804148565875062,0.1539629005059022,0.24332525532283192
2020.0,8.0,21.0,23.0,115.54,22.62,16.72,20.85,2.6,-0.13,0.24,1.8589341692789967,0.13986509274873526,0.26
2021.0,2.0,20.0,0.0,117.73,23.11,22.28,21.26,2.33,-1.6,-2.86,1.17103280552246,0.5453881148706283,0.6386673742555575
2021.0,2.0,20.0,1.0,119.26,20.54,23.06,21.26,1.91,-2.04,-2.69,1.3346771609152577,0.48473699175433604,0.6469673919452799
2021.0,2.0,20.0,2.0,120.79,17.96,21.78,21.26,1.49,-2.48,-2.52,1.5459894005999295,0.4238498720500426,0.6552674096350022
2021.0,2.0,20.0,3.0,122.33,15.39,23.17,21.27,1.07,-2.92,-2.35,1.8271584848641789,0.3631987489337503,0.6636216758063566
2021.0,2.0,20.0,4.0,127.12,16.12,23.17,21.11,0.62,-2.21,-2.8,1.812719930829937,0.3804264998578334,0.6896066985081668
2021.0,2.0,20.0,5.0,131.91,16.84,23.54,20.95,0.17,-1.5,-3.26,1.800601038473721,0.39741825419391524,0.715591721209977
2021.0,2.0,20.0,6.0,136.7,17.57,22.09,20.79,-0.28,-0.79,-3.71,1.788457466751072,0.41464600511799826,0.7415767439117872
2021.0,2.0,20.0,7.0,120.42,19.51,22.61,20.88,-2.8,0.52,-3.59,1.4188066539988695,0.46042934319021894,0.6532602158146117
2021.0,2.0,20.0,8.0,104.14,21.45,22.95,20.96,-5.32,1.82,-3.47,1.1160204171664128,0.5062126812624396,0.5649436877174362
2021.0,2.0,20.0,9.0,87.86,23.39,23.7,21.04,-7.84,3.13,-3.35,0.8634612260333975,0.5519960193346602,0.4766271596202607
2021.0,2.0,20.0,10.0,93.5,24.83,22.7,20.27,-6.17,3.13,-3.55,0.8655990167200835,0.585979528006824,0.5072233032608054
2021.0,2.0,20.0,11.0,99.15,26.27,22.6,19.5,-4.5,3.13,-3.76,0.8675899425621556,0.6199630366789877,0.5378736953829825
2021.0,2.0,20.0,12.0,104.8,27.71,21.94,18.73,-2.83,3.13,-3.96,0.8693739443181516,0.6539465453511515,0.5685240875051596
2021.0,2.0,20.0,13.0,114.67,25.71,21.19,18.44,-1.73,2.11,-3.68,1.0252495774590966,0.606747227750924,0.6220673388761131
2021.0,2.0,20.0,14.0,124.55,23.72,21.28,18.15,-0.62,1.1,-3.4,1.2070101169308771,0.5597839067386976,0.6756648387286986
2021.0,2.0,20.0,15.0,134.43,21.73,22.03,17.86,0.48,0.08,-3.11,1.422061358063849,0.5128205857264714,0.7292623385812844
2021.0,2.0,20.0,16.0,146.15,22.51,21.52,18.71,1.0,-0.53,-2.6,1.492468548486394,0.5312283195905602,0.7928415590541895
2021.0,2.0,20.0,17.0,157.87,23.29,20.59,19.55,1.52,-1.14,-2.08,1.5581597570687005,0.5496360534546488,0.8564207795270948
2021.0,2.0,20.0,18.0,169.59,24.07,20.76,20.39,2.03,-1.76,-1.56,1.6195934548330424,0.5680437873187375,0.92
2021.0,2.0,20.0,19.0,168.58,27.77,21.78,20.12,2.68,-2.09,-2.01,1.3954427795879518,0.6553625248791582,0.9145209033551508
2021.0,2.0,20.0,20.0,167.56,31.47,20.4,19.85,3.32,-2.42,-2.46,1.2239268771138816,0.7426812624395791,0.9089875582286692
2021.0,2.0,20.0,21.0,166.55,35.17,20.37,19.58,3.97,-2.75,-2.91,1.088564411546771,0.83,0.9035084615838199
2021.0,2.0,20.0,22.0,152.31,28.92,19.36,19.58,4.02,-2.21,-3.1,1.2106315634705622,0.6825021324992891,0.8262586237396072
2021.0,2.0,20.0,23.0,138.07,22.67,19.98,19.59,4.07,-1.67,-3.29,1.4000052614484955,0.5350042649985783,0.7490087858953948
2024.0,4.0,11.0,0.0,30.78,36.21,9.36,19.44,-2.17,-1.08,-1.72,3.8962304012903273,0.35351464435146446,1.3773745046235137
2024.0,4.0,11.0,1.0,40.71,31.11,11.47,19.25,-2.44,-0.72,-1.97,5.997988535345273,0.3037238493723849,1.8217321664464992
2024.0,4.0,11.0,2.0,50.63,26.01,13.28,19.06,-2.71,-0.36,-2.22,8.922203309018068,0.25393305439330544,2.2656423381770145
2024.0,4.0,11.0,3.0,60.56,20.91,12.52,18.87,-2.98,0.0,-2.47,13.275056364009018,0.20414225941422595,2.71
2024.0,4.0,11.0,4.0,47.5,31.77,16.75,18.78,-2.32,0.77,-2.67,6.853003203519256,0.3101673640167364,2.1255779392338177
2024.0,4.0,11.0,5.0,34.44,42.63,14.52,18.68,-1.67,1.55,-2.86,3.702988387994017,0.41619246861924686,1.5411558784676354
2024.0,4.0,11.0,6.0,21.38,53.49,14.7,18.58,-1.02,2.32,-3.05,1.8320597903264744,0.5222175732217573,0.956733817701453
2024.0,4.0,11.0,7.0,20.79,53.97,16.78,18.62,-1.03,1.5,-2.75,1.765658100823663,0.5269037656903766,0.9303319022457066
2024.0,4.0,11.0,8.0,20.19,54.44,15.71,18.66,-1.05,0.68,-2.46,1.6998975284247415,0.5314923291492328,0.90348249669749
2024.0,4.0,11.0,9.0,19.6,54.92,13.04,18.69,-1.06,-0.13,-2.16,1.6357995441429878,0.5361785216178522,0.8770805812417437
2024.0,4.0,11.0,10.0,15.21,54.82,13.66,18.24,-0.29,-0.21,-2.32,1.271729433403107,0.5352022315202232,0.680632430647292
2024.0,4.0,11.0,11.0,10.82,54.71,14.52,17.79,0.49,-0.29,-2.48,0.906494317565048,0.5341283124128312,0.48418428005284014
2024.0,4.0,11.0,12.0,6.43,54.61,13.99,17.34,1.26,-0.37,-2.64,0.5396887143162279,0.5331520223152022,0.28773612945838833
2024.0,4.0,11.0,13.0,7.43,56.84,13.11,17.25,1.0,-0.68,-2.54,0.5991551333361398,0.5549232914923292,0.3324851387054161
2024.0,4.0,11.0,14.0,8.42,59.07,14.95,17.15,0.73,-1.0,-2.44,0.6533556644310649,0.5766945606694561,0.37678665785997356
2024.0,4.0,11.0,15.0,9.42,61.31,17.15,17.06,0.47,-1.32,-2.34,0.7042455747506114,0.5985634588563459,0.4215356671070013
2024.0,4.0,11.0,16.0,12.64,62.04,18.29,16.72,0.42,-1.54,-2.42,0.9338558094425319,0.6056903765690377,0.5656274768824306
2024.0,4.0,11.0,17.0,15.86,62.78,19.02,16.38,0.37,-1.76,-2.5,1.157940946920506,0.6129149232914923,0.7097192866578599
2024.0,4.0,11.0,18.0,19.09,63.52,17.74,16.04,0.32,-1.97,-2.58,1.3775265530293488,0.620139470013947,0.8542585865257596
2024.0,4.0,11.0,19.0,23.66,62.3,19.17,16.26,0.58,-1.77,-2.2,1.740729276882855,0.608228730822873,1.0587615587846764
2024.0,4.0,11.0,20.0,28.24,61.08,20.29,16.49,0.84,-1.57,-1.82,2.119191503308442,0.5963179916317991,1.2637120211360633
2024.0,4.0,11.0,21.0,32.82,59.86,22.61,16.71,1.1,-1.36,-1.44,2.513080522792473,0.5844072524407252,1.4686624834874504
2024.0,4.0,11.0,22.0,23.97,69.36,21.57,16.62,1.07,-1.46,-1.76,1.5840303178735167,0.6771548117154812,1.072633751651255
2024.0,4.0,11.0,23.0,15.13,78.87,23.57,16.53,1.04,-1.55,-2.08,0.8792889739058828,0.77,0.6770525099075297
2021.0,9.0,19.0,0.0,118.97,15.08,29.0,8.58,2.04,-1.09,-2.21,6.549096177833353,0.16722111332889775,1.0951471541553222
2021.0,9.0,19.0,1.0,117.96,21.38,22.36,8.16,2.64,-1.45,-1.52,4.580072063772399,0.2370813927700155,1.0858498638661997
2021.0,9.0,19.0,2.0,116.95,27.68,23.42,7.74,3.23,-1.8,-0.83,3.5073522790889045,0.3069416722111333,1.0765525735770778
2021.0,9.0,19.0,3.0,115.94,33.98,26.82,7.32,3.83,-2.16,-0.15,2.832403809502879,0.376801951652251,1.0672552832879554
2021.0,9.0,19.0,4.0,115.43,34.26,26.87,7.16,4.18,-2.13,-0.21,2.796897722883762,0.3799068529607451,1.0625606119538442
2021.0,9.0,19.0,5.0,114.92,34.54,28.34,7.0,4.54,-2.1,-0.28,2.761967299510351,0.3830117542692393,1.057865940619733
2021.0,9.0,19.0,6.0,114.41,34.82,28.61,6.84,4.89,-2.06,-0.35,2.727598652044152,0.3861166555777334,1.0531712692856217
2021.0,9.0,19.0,7.0,127.69,38.25,29.17,7.18,4.56,-2.1,0.09,2.7712180291486495,0.4241516966067864,1.1754168287307145
2021.0,9.0,19.0,8.0,140.98,41.67,29.04,7.53,4.23,-2.14,0.52,2.8085312082851344,0.4620758483033932,1.2977544405549073
2021.0,9.0,19.0,9.0,154.26,45.09,29.19,7.88,3.9,-2.18,0.96,2.84,0.5,1.42
2021.0,9.0,19.0,10.0,147.81,43.66,29.23,7.73,3.86,-2.11,0.71,2.810381862391633,0.48414282546019066,1.360626215480358
2021.0,9.0,19.0,11.0,141.35,42.22,29.8,7.57,3.82,-2.05,0.45,2.7792193969798693,0.4681747615879352,1.3011603785816153
2021.0,9.0,19.0,12.0,134.89,40.78,29.98,7.42,3.78,-1.98,0.2,2.7458561493124445,0.45220669771567973,1.2416945416828729
2021.0,9.0,19.0,13.0,136.78,34.63,29.6,7.62,3.62,-1.79,-0.24,3.2788032445680977,0.3840097582612553,1.2590924413328146
2021.0,9.0,19.0,14.0,138.67,28.48,29.95,7.81,3.47,-1.61,-0.68,4.041920609193292,0.31581281880683076,1.2764903409827564
2021.0,9.0,19.0,15.0,140.55,22.33,29.33,8.01,3.32,-1.42,-1.12,5.225012998509158,0.24761587935240625,1.293796188253598
2021.0,9.0,19.0,16.0,143.85,20.13,28.1,8.26,3.36,-1.28,-0.98,5.932139286006189,0.22322022621423815,1.3241734733566706
2021.0,9.0,19.0,17.0,147.15,17.93,28.7,8.52,3.4,-1.14,-0.85,6.812793496815375,0.19882457307607007,1.3545507584597434
2021.0,9.0,19.0,18.0,150.46,15.73,28.17,8.77,3.44,-1.0,-0.72,7.940312285571648,0.17442891993790197,1.3850200959419163
2021.0,9.0,19.0,19.0,149.34,15.19,29.21,8.58,3.75,-1.44,-0.95,8.161380414400865,0.16844089598580614,1.3747102294826916
2021.0,9.0,19.0,20.0,148.22,14.64,30.03,8.38,4.07,-1.89,-1.18,8.404482564033897,0.16234198270126413,1.364400363023467
2021.0,9.0,19.0,21.0,147.1,14.09,29.74,8.18,4.38,-2.33,-1.41,8.666563589791581,0.15624306941672209,1.3540904965642422
2021.0,9.0,19.0,22.0,149.67,18.7,28.24,8.31,4.34,-1.88,-1.58,6.644134270150195,0.2073630516744289,1.3777479579929988
2021.0,9.0,19.0,23.0,152.23,23.32,28.4,8.44,4.29,-1.42,-1.75,5.418972531728416,0.2585939232645819,1.4013133670426552
2023.0,10.0,7.0,0.0,14.57,62.27,12.3,21.16,-1.31,1.0,-1.64,2.5725901494823225,0.33306886561176735,0.8568496827720841
2023.0,10.0,7.0,1.0,9.99,67.6,12.92,20.69,-1.26,0.91,-1.13,1.624832916583642,0.36157789168709603,0.5875036603221084
2023.0,10.0,7.0,2.0,5.4,72.93,14.04,20.21,-1.22,0.82,-0.62,0.8140994523519717,0.3900869177624248,0.31756954612005867
2023.0,10.0,7.0,3.0,0.82,78.26,13.71,19.74,-1.17,0.73,-0.11,0.11520303619753722,0.4185959438377535,0.04822352367008297
2023.0,10.0,7.0,4.0,14.2,60.29,14.63,18.85,-2.14,0.47,-0.21,2.589601731914315,0.3224782705593938,0.8350902879453392
2023.0,10.0,7.0,5.0,27.59,42.32,14.67,17.95,-3.1,0.2,-0.31,7.167966348658405,0.2263605972810341,1.6225451439726697
2023.0,10.0,7.0,6.0,40.98,24.35,13.84,17.06,-4.06,-0.06,-0.41,18.503884325804243,0.1302429240026744,2.41
2023.0,10.0,7.0,7.0,37.91,25.96,13.85,17.57,-3.09,0.54,-0.44,16.05606111757198,0.13885446846445287,2.229455832113226
2023.0,10.0,7.0,8.0,34.84,27.57,14.72,18.08,-2.12,1.15,-0.48,13.89412803376873,0.14746601292623132,2.0489116642264524
2023.0,10.0,7.0,9.0,31.77,29.19,15.05,18.59,-1.15,1.75,-0.52,11.96666232167999,0.15613104524180968,1.868367496339678
2023.0,10.0,7.0,10.0,27.42,36.34,13.62,18.59,-1.29,1.91,-0.43,8.296070686856657,0.19437486070871407,1.6125475841874086
2023.0,10.0,7.0,11.0,23.07,43.49,14.2,18.59,-1.43,2.07,-0.34,5.832410769163093,0.2326186761756185,1.3567276720351393
2023.0,10.0,7.0,12.0,18.72,50.64,15.05,18.59,-1.58,2.22,-0.25,4.0644526054785715,0.27086249164252285,1.1009077598828698
2023.0,10.0,7.0,13.0,22.64,63.68,13.14,19.42,0.03,2.06,-0.16,3.9089785213075308,0.34061065299754845,1.3314397266959495
2023.0,10.0,7.0,14.0,26.57,76.71,12.42,20.25,1.64,1.89,-0.08,3.8082854019828845,0.4103053264987742,1.562559785261103
2023.0,10.0,7.0,15.0,30.5,89.74,10.74,21.07,3.25,1.73,0.01,3.736833007971369,0.48,1.7936798438262571
2023.0,10.0,7.0,16.0,25.17,83.55,11.12,20.63,3.19,1.57,0.02,3.312277219054763,0.44689101849788276,1.4802269399707177
2023.0,10.0,7.0,17.0,19.84,77.36,11.59,20.18,3.12,1.42,0.03,2.8197793325840252,0.41378203699576555,1.1667740361151782
2023.0,10.0,7.0,18.0,14.51,71.17,9.23,19.74,3.06,1.26,0.04,2.2416115875421525,0.3806730554936483,0.8533211322596389
2023.0,10.0,7.0,19.0,9.67,75.96,12.03,19.83,2.61,0.98,0.13,1.3996886287385253,0.4062937374637842,0.5686847242557346
2023.0,10.0,7.0,20.0,4.84,80.74,9.27,19.91,2.17,0.7,0.21,0.6590927476640652,0.43186093158012034,0.2846364080039044
2023.0,10.0,7.0,21.0,0.0,85.53,10.11,20.0,1.72,0.43,0.3,0.0,0.4574816135502563,0.0
2023.0,10.0,7.0,22.0,9.91,76.7,7.58,20.73,1.7,0.69,0.12,1.4205882129144098,0.4102518386449744,0.582798926305515
