year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,ratio_satellite,NO2_satellite_filled,HCHO_satellite_filled
2024.0,5.0,5.0,19.0,48.79,24.89,21.08,6.85,1.06,-2.4,1.29,12.285660476689497,0.21032110091743117,2.5839336369551074
2024.0,5.0,5.0,20.0,50.7,24.25,18.21,6.65,1.33,-2.08,1.02,13.10354498511436,0.20491308546595846,2.68508783344177
2024.0,5.0,5.0,21.0,52.61,23.6,16.51,6.45,1.6,-1.75,0.76,13.971688242086646,0.19942056977305647,2.7862420299284327
2024.0,5.0,5.0,22.0,64.73,18.88,16.79,6.38,1.75,-1.79,0.78,21.4880103571153,0.15953645581844517,3.428121014964217
2024.0,5.0,5.0,23.0,76.85,14.15,19.3,6.3,1.89,-1.83,0.79,34.03925290257446,0.11956784162240462,4.07
2022.0,3.0,26.0,0.0,137.72,4.42,15.85,6.4,1.38,-1.01,0.73,31.741099870042095,0.04512627619559376,1.4323576394874449
2022.0,3.0,26.0,1.0,137.27,4.65,18.59,6.18,1.1,-1.42,1.03,30.07252590403186,0.04747447608812467,1.4276774119404703
2022.0,3.0,26.0,2.0,136.82,4.87,21.55,5.95,0.81,-1.83,1.33,28.619882850494914,0.04972058033315422,1.4229971843934952
2022.0,3.0,26.0,3.0,136.37,5.1,19.72,5.72,0.53,-2.24,1.63,27.23929676668086,0.05206878022568512,1.4183169568465208
2022.0,3.0,26.0,4.0,126.49,9.6,19.05,5.6,0.62,-1.47,2.07,13.422462101336631,0.09801182160128964,1.3155599609262771
2022.0,3.0,26.0,5.0,116.62,14.11,18.04,5.49,0.72,-0.7,2.51,8.419634717022491,0.1440569586243955,1.212906970062633
2022.0,3.0,26.0,6.0,106.75,18.61,19.4,5.37,0.81,0.07,2.94,5.8434419957841515,0.19,1.1102539791989887
2022.0,3.0,26.0,7.0,114.4,13.56,18.75,6.36,0.06,0.53,2.33,8.594360402860408,0.1384416980118216,1.189817847497558
2022.0,3.0,26.0,8.0,122.04,8.5,21.36,7.36,-0.69,0.99,1.71,14.626166066168802,0.08678130037614186,1.2692777107395279
2022.0,3.0,26.0,9.0,129.69,3.45,22.91,8.36,-1.44,1.46,1.1,38.29434292280546,0.035222998387963465,1.348841579038097
2022.0,3.0,26.0,10.0,143.14,4.67,16.0,8.17,-2.5,0.2,0.87,31.224202811741634,0.04767866738312736,1.4887283801643394
2022.0,3.0,26.0,11.0,156.58,5.88,20.15,7.98,-3.55,-1.06,0.64,27.127276217073415,0.0600322407307899,1.6285111762339828
2022.0,3.0,26.0,12.0,170.02,7.09,18.57,7.79,-4.6,-2.32,0.41,24.428736414943568,0.07238581407845245,1.768293972303626
2022.0,3.0,26.0,13.0,164.31,8.43,19.5,7.57,-2.87,-2.3,-0.1,19.855628926501417,0.08606663084363245,1.7089070849853474
2022.0,3.0,26.0,14.0,158.59,9.77,19.25,7.36,-1.14,-2.28,-0.61,16.535923797059116,0.09974744760881248,1.6494161926104696
2022.0,3.0,26.0,15.0,152.87,11.1,19.96,7.15,0.6,-2.27,-1.12,14.029639562534074,0.11332616872649114,1.5899253002355918
2022.0,3.0,26.0,16.0,153.11,9.35,21.23,6.37,0.29,-0.85,-0.54,16.68165643448575,0.09545943041375604,1.592421421593978
2022.0,3.0,26.0,17.0,153.34,7.59,22.01,5.59,-0.02,0.58,0.04,20.580736384605913,0.07749059645351962,1.594813537895765
2022.0,3.0,26.0,18.0,153.58,5.84,20.9,4.8,-0.33,2.0,0.62,26.789773574909663,0.05962385814078453,1.5973096592541518
2022.0,3.0,26.0,19.0,160.4,6.21,20.41,4.74,0.16,1.67,0.79,26.31237140196707,0.06340139709833423,1.6682411078549675
2022.0,3.0,26.0,20.0,167.21,6.59,21.11,4.67,0.65,1.33,0.95,25.847828241784857,0.06728103170338527,1.7390685513991841
2022.0,3.0,26.0,21.0,174.03,6.96,22.69,4.6,1.14,1.0,1.12,25.47194494857834,0.07105857066093499,1.81
2022.0,3.0,26.0,22.0,169.93,6.81,20.2,4.64,1.8,0.24,0.75,25.41968546073162,0.06952713594841482,1.767357926794231
2022.0,3.0,26.0,23.0,165.82,6.66,16.96,4.69,2.46,-0.52,0.39,25.36354235907852,0.06799570123589468,1.7246118485318624
2019.0,11.0,22.0,0.0,57.87,12.35,7.74,13.94,2.21,-0.83,3.77,24.88696356275304,0.058132845188284515,1.44675
2019.0,11.0,22.0,1.0,39.43,31.81,8.69,13.58,2.54,-0.92,3.76,6.583373502392679,0.14973326359832634,0.98575
2019.0,11.0,22.0,2.0,20.99,51.26,9.68,13.21,2.86,-1.01,3.76,2.174799497117094,0.24128661087866107,0.52475
2019.0,11.0,22.0,3.0,2.55,70.72,8.93,12.85,3.18,-1.09,3.75,0.19150641025641027,0.3328870292887029,0.06375
2019.0,11.0,22.0,4.0,23.76,55.72,7.32,13.96,3.65,-0.93,4.34,2.2647523330940427,0.2622803347280334,0.5940000000000001
2019.0,11.0,22.0,5.0,44.98,40.72,7.47,15.06,4.11,-0.77,4.93,5.866743069198865,0.19167364016736402,1.1245
2019.0,11.0,22.0,6.0,66.2,25.72,7.16,16.17,4.58,-0.61,5.52,13.670122688785211,0.12106694560669455,1.6550000000000002
2019.0,11.0,22.0,7.0,67.13,22.69,10.73,17.06,4.07,-0.1,4.67,15.713304931198277,0.10680439330543932,1.67825
2019.0,11.0,22.0,8.0,68.07,19.65,10.76,17.95,3.55,0.41,3.83,18.39833757421544,0.09249476987447698,1.70175
2019.0,11.0,22.0,9.0,69.0,16.62,9.84,18.84,3.04,0.92,2.99,22.04973926995588,0.07823221757322175,1.725
2019.0,11.0,22.0,10.0,58.65,23.66,9.04,19.16,2.03,0.43,2.67,13.165539588616513,0.11137029288702928,1.46625
2019.0,11.0,22.0,11.0,48.29,30.71,9.06,19.47,1.03,-0.07,2.36,8.351467129780382,0.14455543933054393,1.20725
2019.0,11.0,22.0,12.0,37.94,37.75,9.14,19.79,0.02,-0.56,2.05,5.337842531272996,0.17769351464435143,0.9485
2019.0,11.0,22.0,13.0,45.31,29.8,9.09,19.25,0.43,-0.26,2.59,8.075384041759882,0.14027196652719665,1.1327500000000001
2019.0,11.0,22.0,14.0,52.68,21.85,8.8,18.72,0.85,0.04,3.13,12.80500381388253,0.10285041841004185,1.317
2019.0,11.0,22.0,15.0,60.05,13.9,8.24,18.18,1.27,0.34,3.67,22.944764188649078,0.06542887029288703,1.50125
2019.0,11.0,22.0,16.0,54.16,17.13,6.63,18.84,1.56,0.46,3.0,16.792164493740678,0.08063284518828451,1.354
2019.0,11.0,22.0,17.0,48.27,20.36,7.45,19.5,1.85,0.58,2.33,12.591715782580225,0.09583682008368201,1.2067500000000002
2019.0,11.0,22.0,18.0,42.39,23.6,6.38,20.16,2.15,0.7,1.65,9.539745762711865,0.1110878661087866,1.05975
2019.0,11.0,22.0,19.0,35.6,31.28,5.53,19.73,1.7,0.98,1.36,6.044614947428247,0.14723849372384937,0.89
2019.0,11.0,22.0,20.0,28.82,38.96,8.81,19.31,1.24,1.26,1.06,3.9288044718229522,0.18338912133891214,0.7205
2019.0,11.0,22.0,21.0,22.04,46.65,9.61,18.89,0.79,1.54,0.77,2.509258068357747,0.21958682008368197,0.5509999999999999
2019.0,11.0,22.0,22.0,14.93,61.56,6.6,19.52,1.3,1.3,0.53,1.28809111255505,0.28976987447698743,0.37324999999999997
2019.0,11.0,22.0,23.0,7.82,76.48,6.61,20.15,1.81,1.06,0.29,0.5430555555555556,0.36,0.19550000000000003
2020.0,8.0,21.0,0.0,46.27,39.31,20.33,22.29,1.96,-0.81,1.96,0.8470650747015065,0.51,0.43200318809776833
2020.0,8.0,21.0,1.0,61.15,33.74,20.91,21.46,0.47,-0.2,1.68,1.3042826079153111,0.43773594505214963,0.570931379990891
2020.0,8.0,21.0,2.0,76.04,28.17,20.97,20.64,-1.03,0.41,1.41,1.9425650968717851,0.36547189010429915,0.7099529376043723
2020.0,8.0,21.0,3.0,90.92,22.61,20.23,19.81,-2.52,1.03,1.14,2.893871113817982,0.29333757313660647,0.8488811294974951
2020.0,8.0,21.0,4.0,92.27,23.45,21.88,19.8,-2.53,1.5,1.17,2.8316397068129837,0.304235563469855,0.861485501745863
2020.0,8.0,21.0,5.0,93.63,24.3,20.88,19.8,-2.54,1.98,1.21,2.772867195447471,0.31526329178326123,0.8741832397145892
2020.0,8.0,21.0,6.0,94.99,25.14,21.63,19.79,-2.55,2.46,1.24,2.7191485510732947,0.32616128211650974,0.8868809776833155
2020.0,8.0,21.0,7.0,94.17,21.66,21.21,19.92,-2.47,1.73,1.36,3.1287757592756,0.281012465021623,0.8792249886139365
2020.0,8.0,21.0,8.0,93.36,18.18,20.61,20.05,-2.4,1.0,1.48,3.69561979103991,0.23586364792673617,0.8716623652649156
2020.0,8.0,21.0,9.0,92.54,14.7,20.62,20.18,-2.33,0.28,1.6,4.530357562791323,0.19071483083184937,0.8640063761955367
2020.0,8.0,21.0,10.0,82.33,16.65,19.41,20.28,-2.11,0.28,1.99,3.5584772825943043,0.21601373696260492,0.7686799757097312
2020.0,8.0,21.0,11.0,72.12,18.6,18.77,20.38,-1.89,0.28,2.37,2.7903783514708547,0.24131264309336048,0.6733535752239259
2020.0,8.0,21.0,12.0,61.91,20.55,17.49,20.48,-1.67,0.28,2.76,2.168050020414629,0.26661154922411595,0.5780271747381205
2020.0,8.0,21.0,13.0,75.96,19.81,18.04,20.44,-0.06,0.39,2.49,2.759439016290999,0.2570109386924447,0.7092060118415059
2020.0,8.0,21.0,14.0,90.01,19.06,20.06,20.4,1.55,0.49,2.23,3.3985071304264842,0.2472805901806156,0.8403848489448914
2020.0,8.0,21.0,15.0,104.05,18.32,21.31,20.37,3.16,0.59,1.97,4.087303952830987,0.23767997964894427,0.9714703203279185
2020.0,8.0,21.0,16.0,107.55,16.05,18.82,20.22,3.2,0.59,1.53,4.822316358883378,0.2082294581531417,1.004148322453317
2020.0,8.0,21.0,17.0,111.06,13.78,19.59,20.08,3.23,0.59,1.08,5.800010390969662,0.1787789366573391,1.0369196902990738
2020.0,8.0,21.0,18.0,114.56,11.51,18.59,19.94,3.27,0.58,0.64,7.162720445853735,0.1493284151615365,1.0695976924244723
2020.0,8.0,21.0,19.0,117.96,12.1,18.34,20.23,3.09,0.18,0.4,7.015679061429685,0.156982955990842,1.1013420373462879
2020.0,8.0,21.0,20.0,121.37,12.69,18.02,20.52,2.91,-0.22,0.16,6.882877654695908,0.16463749682014753,1.133179747988462
2020.0,8.0,21.0,21.0,124.78,13.28,17.53,20.81,2.73,-0.63,-0.08,6.761876372958054,0.17229203764945306,1.165017458630636
2020.0,8.0,21.0,22.0,128.26,15.72,17.61,20.79,2.75,-0.29,-0.13,5.871634504488494,0.2039481048079369,1.197508729315318
2020.0,8.0,21.0,23.0,131.74,18.17,16.6,20.77,2.77,0.04,-0.18,5.2177474181747545,0.2357339099465785,1.23
2024.0,4.0,11.0,0.0,22.27,52.87,8.8,19.3,-1.49,-1.19,-0.87,1.8365219378239623,0.698691687590855,1.2831626120358515
2024.0,4.0,11.0,1.0,33.07,44.17,11.43,19.14,-1.89,-0.72,-1.54,3.264314615542266,0.5837187789084182,1.9054417413572342
2024.0,4.0,11.0,2.0,43.87,35.48,12.81,18.98,-2.29,-0.26,-2.21,5.390998824246081,0.4688780229945817,2.5277208706786167
2024.0,4.0,11.0,3.0,54.67,26.79,12.12,18.82,-2.69,0.2,-2.88,8.897368421052631,0.35403726708074534,3.15
2024.0,4.0,11.0,4.0,37.65,43.08,17.58,18.74,-1.87,0.84,-3.4,3.8104344922408595,0.5693141271309634,2.1693341869398206
2024.0,4.0,11.0,5.0,20.63,59.38,14.87,18.67,-1.04,1.48,-3.91,1.5147614660066093,0.7847231399497819,1.1886683738796413
2024.0,4.0,11.0,6.0,3.61,75.67,14.14,18.59,-0.22,2.12,-4.43,0.20800256081946222,1.0,0.20800256081946222
2024.0,4.0,11.0,7.0,4.7,75.4,16.15,18.47,-0.54,1.31,-3.5,0.2717763901955257,0.9964318752477865,0.2708066581306018
2024.0,4.0,11.0,8.0,5.79,75.13,15.57,18.35,-0.87,0.51,-2.58,0.3360085966228746,0.9928637504955728,0.33361075544174135
2024.0,4.0,11.0,9.0,6.88,74.86,12.77,18.22,-1.19,-0.3,-1.66,0.400704139831826,0.9892956257433593,0.39641485275288085
2024.0,4.0,11.0,10.0,9.07,63.21,13.59,17.79,-0.29,-0.24,-1.71,0.6256143627090237,0.8353376503237743,0.5225992317541613
2024.0,4.0,11.0,11.0,11.27,51.56,14.25,17.35,0.61,-0.18,-1.76,0.9530072866141058,0.6813796749041893,0.649359795134443
2024.0,4.0,11.0,12.0,13.47,39.92,14.24,16.91,1.5,-0.13,-1.81,1.471168024268768,0.5275538522532047,0.7761203585147247
2024.0,4.0,11.0,13.0,9.81,49.43,13.17,16.85,0.91,-0.22,-1.8,0.8652938375845717,0.6532311351922823,0.5652368758002561
2024.0,4.0,11.0,14.0,6.15,58.94,16.34,16.8,0.32,-0.32,-1.79,0.4549358882728459,0.7789084181313598,0.35435339308578745
2024.0,4.0,11.0,15.0,2.49,68.45,17.49,16.74,-0.27,-0.41,-1.77,0.15860289434328262,0.9045857010704375,0.14346991037131882
2024.0,4.0,11.0,16.0,6.42,68.66,18.14,16.44,-0.17,-0.56,-1.9,0.40767721814295454,0.907360909211048,0.369910371318822
2024.0,4.0,11.0,17.0,10.34,68.87,19.35,16.14,-0.06,-0.7,-2.03,0.6545995005900073,0.9101361173516586,0.5957746478873239
2024.0,4.0,11.0,18.0,14.27,69.07,17.61,15.84,0.05,-0.85,-2.16,0.900782065810502,0.9127791727236685,0.8222151088348272
2024.0,4.0,11.0,19.0,26.76,57.72,18.87,16.06,0.41,-0.88,-1.64,2.021366205169022,0.7627857803620985,1.5418693982074265
2024.0,4.0,11.0,20.0,39.26,46.38,21.96,16.27,0.77,-0.92,-1.11,3.690666177471745,0.6129245407691292,2.262099871959027
2024.0,4.0,11.0,21.0,51.75,35.03,21.76,16.49,1.13,-0.96,-0.59,6.441031612559639,0.46293114840755917,2.9817541613316263
2024.0,4.0,11.0,22.0,34.82,54.08,20.79,16.36,0.99,-0.82,-0.68,2.807225483752434,0.7146821725915158,2.0062740076824586
2024.0,4.0,11.0,23.0,17.9,73.13,22.8,16.23,0.85,-0.69,-0.77,1.067192271388734,0.9664331967754723,1.0313700384122917
2020.0,4.0,24.0,0.0,61.08,65.84,9.17,8.8,-0.19,-1.66,1.03,3.005248195932648,0.34,1.0217843866171004
2020.0,4.0,24.0,1.0,51.3,61.53,9.19,9.59,0.54,-1.88,1.4,2.700856989966013,0.3177430133657351,0.8581784386617101
2020.0,4.0,24.0,2.0,41.52,57.21,10.87,10.38,1.27,-2.1,1.77,2.3510211495370053,0.2954343863912515,0.6945724907063199
2020.0,4.0,24.0,3.0,31.74,52.9,10.32,11.16,2.0,-2.32,2.15,1.9436693636562432,0.2731773997569866,0.5309665427509294
2020.0,4.0,24.0,4.0,32.95,41.18,11.63,10.67,2.05,-2.39,2.45,2.5920311450733857,0.21265492102065614,0.5512081784386618
2020.0,4.0,24.0,5.0,34.17,29.46,13.57,10.17,2.09,-2.46,2.76,3.7573649103945366,0.15213244228432565,0.5716171003717473
2020.0,4.0,24.0,6.0,35.38,17.74,10.11,9.67,2.14,-2.53,3.06,6.460637174573272,0.09160996354799512,0.5918587360594796
2020.0,4.0,24.0,7.0,37.15,18.06,11.31,9.6,2.49,-2.27,3.17,6.663650503860228,0.09326245443499392,0.6214684014869888
2020.0,4.0,24.0,8.0,38.93,18.37,13.24,9.53,2.83,-2.0,3.28,6.865092390413495,0.094863304981774,0.6512453531598513
2020.0,4.0,24.0,9.0,40.7,18.68,14.68,9.45,3.18,-1.73,3.39,7.058114123912304,0.09646415552855407,0.6808550185873606
2020.0,4.0,24.0,10.0,35.94,28.6,9.84,8.92,3.15,-1.37,3.09,4.070831988916397,0.1476913730255164,0.6012267657992565
2020.0,4.0,24.0,11.0,31.17,38.52,10.31,8.39,3.12,-1.0,2.8,2.6213297882124054,0.19891859052247873,0.5214312267657993
2020.0,4.0,24.0,12.0,26.41,48.44,10.66,7.85,3.1,-0.63,2.5,1.7661818020286741,0.25014580801944103,0.44180297397769513
2020.0,4.0,24.0,13.0,35.44,41.3,10.04,7.56,2.92,-0.68,2.89,2.7798080003219234,0.21327460510328067,0.5928624535315985
2020.0,4.0,24.0,14.0,44.47,34.16,9.17,7.28,2.73,-0.72,3.29,4.217163183147597,0.17640340218712028,0.7439219330855019
2020.0,4.0,24.0,15.0,53.49,27.01,10.49,6.99,2.55,-0.77,3.68,6.415332238798745,0.13948055893074118,0.8948141263940521
2020.0,4.0,24.0,16.0,57.18,23.23,9.68,6.64,1.29,-0.68,3.5,7.973813618443391,0.11996051032806804,0.956542750929368
2020.0,4.0,24.0,17.0,60.87,19.45,11.49,6.3,0.03,-0.59,3.32,10.13805948292678,0.1004404617253949,1.0182713754646842
2020.0,4.0,24.0,18.0,64.56,15.67,11.26,5.96,-1.22,-0.5,3.15,13.346446938698898,0.08092041312272176,1.08
2020.0,4.0,24.0,19.0,60.35,17.17,11.99,5.93,-0.82,-0.24,2.72,11.386181915808024,0.08866646415552856,1.0095724907063197
2020.0,4.0,24.0,20.0,56.13,18.66,11.36,5.91,-0.41,0.02,2.3,9.744387404611015,0.09636087484811666,0.9389776951672864
2020.0,4.0,24.0,21.0,51.92,20.16,11.75,5.88,-0.0,0.27,1.87,8.342866514635595,0.10410692588092345,0.868550185873606
2020.0,4.0,24.0,22.0,39.88,35.1,13.27,6.13,0.45,-0.19,1.81,3.680604663941642,0.18125759416767923,0.6671375464684015
2020.0,4.0,24.0,23.0,27.85,50.05,16.24,6.39,0.91,-0.65,1.75,1.8025704887721072,0.2584599027946537,0.46589219330855025
2021.0,9.0,19.0,0.0,131.19,10.77,29.72,8.51,2.2,-0.91,-3.13,2.1390610164264023,0.3912881097560975,0.8369891417704436
2021.0,9.0,19.0,1.0,132.76,8.79,22.36,8.13,2.67,-1.37,-2.2,2.652262548473611,0.3193521341463414,0.8470057051714619
2021.0,9.0,19.0,2.0,134.32,6.82,23.72,7.76,3.13,-1.84,-1.28,3.4585531378492105,0.24777947154471544,0.8569584688055948
2021.0,9.0,19.0,3.0,135.89,4.84,26.61,7.38,3.6,-2.3,-0.36,4.930378730227749,0.17584349593495935,0.8669750322066131
2021.0,9.0,19.0,4.0,135.2,4.69,27.37,7.12,3.78,-2.17,-0.66,5.062231396775473,0.17039380081300814,0.8625728482915158
2021.0,9.0,19.0,5.0,134.51,4.54,28.91,6.86,3.97,-2.04,-0.96,5.202796794592872,0.16494410569105689,0.8581706643764186
2021.0,9.0,19.0,6.0,133.81,4.39,29.21,6.61,4.15,-1.9,-1.26,5.352568015695717,0.15949441056910568,0.8537046806944361
2021.0,9.0,19.0,7.0,143.55,4.72,29.84,7.05,3.85,-2.02,-0.79,5.340714253778754,0.17148373983739837,0.915845653640881
2021.0,9.0,19.0,8.0,153.28,5.04,29.68,7.5,3.56,-2.13,-0.32,5.340637482469273,0.18310975609756097,0.9779228268204406
2021.0,9.0,19.0,9.0,163.01,5.37,29.71,7.95,3.27,-2.25,0.16,5.33062468257999,0.19509908536585366,1.04
2021.0,9.0,19.0,10.0,161.56,5.62,29.9,7.88,3.24,-2.23,0.12,5.048189778069242,0.2041819105691057,1.0307490338016074
2021.0,9.0,19.0,11.0,160.1,5.88,30.63,7.82,3.22,-2.22,0.09,4.7813677729458535,0.2136280487804878,1.021434267836329
2021.0,9.0,19.0,12.0,158.65,6.14,31.01,7.75,3.19,-2.2,0.06,4.537429073650849,0.22307418699186987,1.0121833016379365
2021.0,9.0,19.0,13.0,156.63,10.65,30.61,7.85,3.07,-2.0,-0.38,2.5826376880329334,0.38692835365853656,0.999295748727072
2021.0,9.0,19.0,14.0,154.61,15.16,30.83,7.95,2.94,-1.8,-0.83,1.790921388053118,0.5507825203252033,0.9864081958162078
2021.0,9.0,19.0,15.0,152.59,19.68,30.05,8.05,2.82,-1.59,-1.27,1.361567332734746,0.715,0.9735206429053433
2021.0,9.0,19.0,16.0,151.49,14.8,28.94,8.43,2.95,-1.39,-1.22,1.7974648003235207,0.5377032520325203,0.966502668547942
2021.0,9.0,19.0,17.0,150.39,9.92,29.58,8.8,3.08,-1.19,-1.16,2.6622291311851227,0.3604065040650406,0.9594846941905405
2021.0,9.0,19.0,18.0,149.3,5.04,29.21,9.17,3.22,-0.99,-1.11,5.2019648756045305,0.18310975609756097,0.9525305196000247
2021.0,9.0,19.0,19.0,147.67,4.6,30.29,8.83,3.48,-1.46,-1.14,5.6373186930746755,0.1671239837398374,0.9421311575976934
2021.0,9.0,19.0,20.0,146.04,4.17,31.25,8.48,3.74,-1.94,-1.17,6.149982974398125,0.1515015243902439,0.9317317955953622
2021.0,9.0,19.0,21.0,144.42,3.73,30.95,8.14,4.0,-2.41,-1.19,6.799181789131088,0.13551575203252034,0.9213962333599166
2021.0,9.0,19.0,22.0,149.58,4.05,29.25,8.24,4.01,-1.88,-1.8,6.485696917645879,0.1471417682926829,0.9543169130728177
2021.0,9.0,19.0,23.0,154.74,4.36,29.37,8.35,4.02,-1.34,-2.42,6.232384623732259,0.15840447154471546,0.9872375927857188
2023.0,10.0,7.0,0.0,36.47,30.77,14.86,19.89,-1.3,1.1,-1.79,5.581912231469917,0.14356799780430904,0.8013839629915188
2023.0,10.0,7.0,1.0,29.64,37.04,13.07,19.63,-1.23,1.05,-1.55,3.7686166080907366,0.17282283518594757,0.6513030069390902
2023.0,10.0,7.0,2.0,22.82,43.31,13.87,19.37,-1.17,0.99,-1.32,2.4814309387670885,0.20207767256758613,0.5014417887432536
2023.0,10.0,7.0,3.0,15.99,49.57,13.88,19.11,-1.11,0.94,-1.08,1.519162674185075,0.23128585151639905,0.35136083269082496
2023.0,10.0,7.0,4.0,27.95,36.85,14.8,18.23,-1.04,0.72,-1.14,3.572062560426502,0.17193632496226158,0.6141673091750192
2023.0,10.0,7.0,5.0,39.92,24.12,14.27,17.34,-0.98,0.5,-1.21,7.794494690590765,0.11254013997529849,0.8771935235158056
2023.0,10.0,7.0,6.0,51.88,11.4,13.64,16.46,-0.91,0.29,-1.27,21.432352941176468,0.05319061342116097,1.14
2023.0,10.0,7.0,7.0,48.8,13.28,13.75,17.0,-0.22,0.75,-1.39,17.305991392664858,0.06196239879236997,1.072320740169622
2023.0,10.0,7.0,8.0,45.72,15.16,14.57,17.54,0.46,1.21,-1.51,14.20305460816404,0.07073418416357898,1.0046414803392443
2023.0,10.0,7.0,9.0,42.64,17.05,14.45,18.09,1.15,1.68,-1.63,11.777891497064187,0.07955262796761356,0.9369622205088665
2023.0,10.0,7.0,10.0,38.2,25.31,13.39,18.08,-0.06,1.87,-1.45,7.107976023159795,0.11809249348154248,0.8393986121819583
2023.0,10.0,7.0,11.0,33.75,33.58,13.77,18.08,-1.26,2.06,-1.28,4.733341312520375,0.15667901742829696,0.7416152659984578
2023.0,10.0,7.0,12.0,29.31,41.84,14.73,18.08,-2.47,2.25,-1.1,3.299125822076103,0.19521888294222592,0.6440516576715496
2023.0,10.0,7.0,13.0,31.86,47.1,12.84,18.96,-0.44,2.15,-0.48,3.1856613079207188,0.21976121860848086,0.7000848111025442
2023.0,10.0,7.0,14.0,34.42,52.36,12.06,19.83,1.59,2.04,0.14,3.09589315896558,0.24430355427473585,0.756337702390131
2023.0,10.0,7.0,15.0,36.97,57.62,10.94,20.71,3.62,1.93,0.77,3.0216971365990886,0.2688458899409908,0.8123708558211256
2023.0,10.0,7.0,16.0,28.95,59.81,10.27,20.17,3.53,1.98,0.85,2.279551992120663,0.2790640867297928,0.6361410948342328
2023.0,10.0,7.0,17.0,20.93,62.01,10.86,19.62,3.43,2.02,0.93,1.5895794272961505,0.28932894195142034,0.45991133384733995
2023.0,10.0,7.0,18.0,12.9,64.21,8.9,19.08,3.34,2.07,1.01,0.9461538846217338,0.29959379717304785,0.283461835003855
2023.0,10.0,7.0,19.0,8.63,67.1,10.54,19.12,2.59,1.5,0.94,0.6057075846987326,0.3130780842596404,0.1896337702390131
2023.0,10.0,7.0,20.0,4.36,69.98,8.64,19.16,1.84,0.93,0.88,0.29341836146053707,0.3265157129134075,0.09580570547417115
2023.0,10.0,7.0,21.0,0.09,72.87,10.27,19.21,1.09,0.35,0.82,0.005816590321556531,0.34,0.001977640709329221
2023.0,10.0,7.0,22.0,14.41,64.42,7.75,19.89,1.24,0.65,0.6,1.053459870693296,0.3005736242623851,0.31664225134926755
2023.0,10.0,7.0,23.0,28.74,55.97,8.51,20.57,1.38,0.94,0.39,2.418277823769209,0.2611472485247701,0.6315265998457978
2022.0,9.0,30.0,0.0,35.28,86.65,31.82,14.56,2.28,0.98,2.89,1.936640648392297,0.2484450816056462,0.48114884393063584
