year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,ratio_satellite,O3_target,NO2_target,NO2_satellite_filled,HCHO_satellite_filled
2022.0,7.0,28.0,11.0,120.25,27.99,31.52,7.44,1.15,-0.51,1.06,3.035167107538448,6.28,23.35,0.22332446808510636,0.6778270798404347
2022.0,7.0,28.0,12.0,93.88,17.55,32.51,7.26,1.39,-1.1,0.72,3.7791695841068558,6.83,16.97,0.14002659574468085,0.5291842516043244
2022.0,7.0,28.0,13.0,94.01,16.35,32.81,7.09,1.48,-1.3,1.3,4.062157108080646,8.0,13.43,0.13045212765957448,0.5299170376365843
2022.0,7.0,28.0,14.0,94.14,15.16,26.9,6.91,1.58,-1.5,1.88,4.387078577385345,7.38,12.18,0.12095744680851063,0.5306498236688443
2022.0,7.0,28.0,15.0,94.27,13.96,29.92,6.74,1.67,-1.7,2.46,4.770770325874287,7.1,12.62,0.11138297872340426,0.5313826097011042
2022.0,7.0,28.0,16.0,98.03,17.32,29.07,6.84,2.15,-2.06,1.98,3.998632904476487,6.1,16.1,0.13819148936170214,0.5525770364803145
2022.0,7.0,28.0,17.0,101.8,20.67,29.83,6.94,2.63,-2.41,1.5,3.479426941015328,5.6,21.23,0.16492021276595745,0.5738278314158524
2022.0,7.0,28.0,18.0,105.57,24.03,28.95,7.04,3.12,-2.77,1.03,3.1037531350828513,5.58,18.18,0.1917287234042553,0.5950786263513903
2022.0,7.0,28.0,19.0,99.51,23.62,27.09,6.91,3.58,-2.32,1.02,2.9763722957934147,5.5,12.12,0.18845744680851065,0.5609195236168122
2022.0,7.0,28.0,20.0,93.45,23.2,27.91,6.78,4.05,-1.87,1.01,2.845717216260344,5.5,8.33,0.1851063829787234,0.5267604208822338
2022.0,7.0,28.0,21.0,87.39,22.79,31.39,6.65,4.52,-1.42,1.01,2.7090550771320534,7.5,11.5,0.18183510638297873,0.49260131814765556
2022.0,7.0,28.0,22.0,90.28,32.47,27.52,6.71,3.41,-1.4,1.15,1.9643084381758578,5.55,11.12,0.25906914893617017,0.5088917153263571
2022.0,7.0,28.0,23.0,93.16,42.14,28.21,6.77,2.29,-1.39,1.29,1.5618357844891853,5.7,10.92,0.33622340425531916,0.5251257443487308
2024.0,5.0,23.0,0.0,44.25,7.77,8.94,15.66,3.28,0.78,-0.48,18.90603752337243,20.5,15.45,0.06525984251968503,1.2338050314465407
2024.0,5.0,23.0,1.0,45.4,7.68,9.72,15.42,3.35,1.0,-0.17,19.624693928524632,11.43,24.55,0.06450393700787402,1.2658700209643605
2024.0,5.0,23.0,2.0,46.55,7.6,9.59,15.19,3.41,1.22,0.14,20.333603577044023,11.47,24.12,0.06383202099737532,1.29793501048218
2024.0,5.0,23.0,3.0,47.7,7.51,7.78,14.95,3.48,1.44,0.45,21.085635818908127,16.7,21.6,0.0630761154855643,1.33
2024.0,5.0,23.0,4.0,42.08,11.8,9.3,15.53,2.89,1.16,0.7,11.838644600788827,22.3,23.15,0.09910761154855643,1.173299790356394
2024.0,5.0,23.0,5.0,36.47,16.08,7.36,16.12,2.3,0.88,0.94,7.52935853847899,23.2,32.38,0.1350551181102362,1.0168784067085954
2024.0,5.0,23.0,6.0,30.86,20.37,9.02,16.7,1.72,0.6,1.18,5.029364963582529,28.12,28.55,0.17108661417322835,0.8604570230607966
2024.0,5.0,23.0,7.0,31.15,19.12,7.07,16.01,2.03,0.92,0.85,5.408519779907106,31.35,34.93,0.16058792650918638,0.8685429769392032
2024.0,5.0,23.0,8.0,31.44,17.87,7.17,15.33,2.35,1.24,0.51,5.840718079209385,35.58,20.8,0.15008923884514436,0.8766289308176101
2024.0,5.0,23.0,9.0,31.73,16.62,6.74,14.65,2.67,1.56,0.17,6.337928156385046,53.8,21.07,0.1395905511811024,0.8847148846960167
2024.0,5.0,23.0,10.0,33.05,17.27,7.19,15.05,2.54,1.25,0.35,6.35312478377089,69.4,35.15,0.1450498687664042,0.9215199161425576
2024.0,5.0,23.0,11.0,34.36,17.92,5.8,15.46,2.41,0.94,0.52,6.365366425904088,84.2,28.62,0.15050918635170604,0.9580461215932914
2024.0,5.0,23.0,12.0,35.68,18.57,8.32,15.87,2.28,0.62,0.69,6.378538794227519,85.3,46.62,0.15596850393700787,0.9948511530398323
2024.0,5.0,23.0,13.0,27.83,26.47,8.26,16.17,2.06,0.78,0.8,3.490338311675969,86.97,37.82,0.22232020997375326,0.7759727463312369
2024.0,5.0,23.0,14.0,19.98,34.38,7.47,16.47,1.84,0.94,0.91,1.9292915884619182,61.4,55.77,0.2887559055118111,0.5570943396226415
2024.0,5.0,23.0,15.0,12.12,42.28,8.63,16.78,1.63,1.09,1.02,0.9516470386105207,36.72,66.03,0.35510761154855647,0.3379371069182389
2024.0,5.0,23.0,16.0,11.65,53.58,8.14,17.18,0.93,1.13,0.99,0.7218242617868773,29.93,48.25,0.450015748031496,0.324832285115304
2024.0,5.0,23.0,17.0,11.18,64.89,11.02,17.59,0.23,1.16,0.95,0.5719687332505614,26.23,67.65,0.545007874015748,0.31172746331236895
2024.0,5.0,23.0,18.0,10.71,76.2,12.52,18.0,-0.47,1.2,0.92,0.46659787735849056,19.75,60.2,0.64,0.29862264150943396
2024.0,5.0,23.0,19.0,9.7,73.48,10.39,17.88,-0.07,0.95,1.06,0.43823882038667084,21.08,44.52,0.6171548556430446,0.270461215932914
2024.0,5.0,23.0,20.0,8.69,70.75,10.27,17.75,0.32,0.7,1.2,0.4077571560326244,21.45,43.67,0.5942257217847768,0.24229979035639412
2024.0,5.0,23.0,21.0,7.68,68.03,5.18,17.63,0.72,0.44,1.33,0.37477361541384346,26.5,40.9,0.5713805774278216,0.21413836477987422
2024.0,5.0,23.0,22.0,12.0,56.64,6.39,16.82,1.17,0.53,1.36,0.70334152808869,27.62,28.62,0.47571653543307085,0.3345911949685535
2024.0,5.0,23.0,23.0,16.31,45.25,5.93,16.01,1.62,0.62,1.39,1.196585227075298,27.05,25.05,0.3800524934383202,0.45476519916142555
2022.0,7.0,24.0,0.0,78.15,34.42,15.13,7.89,1.24,-1.58,2.15,3.5743382484634902,5.9,7.58,0.31577981651376147,1.1287038762579205
2022.0,7.0,24.0,1.0,74.91,33.17,13.56,8.1,1.34,-1.58,1.85,3.5552640195624234,6.28,7.07,0.3043119266055046,1.0819092433842714
2022.0,7.0,24.0,2.0,71.67,31.92,13.37,8.3,1.45,-1.57,1.55,3.5346958817561984,10.32,8.38,0.29284403669724773,1.0351146105106226
2022.0,7.0,24.0,3.0,68.42,30.67,13.07,8.5,1.56,-1.57,1.25,3.5119378846949134,8.65,6.97,0.28137614678899087,0.988175549757734
2022.0,7.0,24.0,4.0,70.22,37.52,11.07,8.47,1.59,-1.34,1.36,2.9462902429177786,6.9,5.7,0.34422018348623856,1.0141725680208722
2022.0,7.0,24.0,5.0,72.02,44.37,9.85,8.43,1.63,-1.11,1.48,2.5552960312138193,9.2,3.8,0.4070642201834862,1.0401695862840106
2022.0,7.0,24.0,6.0,73.82,51.23,9.18,8.39,1.67,-0.88,1.59,2.26843958414287,9.85,4.73,0.47,1.0661666045471487
2022.0,7.0,24.0,7.0,74.49,44.79,7.21,8.22,1.42,-1.18,1.57,2.6181495132334547,9.95,4.82,0.4109174311926605,1.0758432724562057
2022.0,7.0,24.0,8.0,75.16,38.35,8.96,8.05,1.16,-1.49,1.55,3.0853109126418152,7.85,7.97,0.35183486238532113,1.0855199403652627
2022.0,7.0,24.0,9.0,75.84,31.91,11.41,7.88,0.91,-1.79,1.53,3.7415284531726103,9.72,13.25,0.29275229357798166,1.0953410361535596
2022.0,7.0,24.0,10.0,82.48,30.2,13.95,7.76,1.18,-1.48,1.8,4.299512752602232,11.5,12.53,0.27706422018348625,1.191241147968692
2022.0,7.0,24.0,11.0,89.13,28.49,12.45,7.63,1.45,-1.17,2.07,4.925031237461353,12.07,14.95,0.26137614678899085,1.2872856876630638
2022.0,7.0,24.0,12.0,95.77,26.78,13.47,7.51,1.72,-0.86,2.33,5.629845113634182,8.4,21.85,0.24568807339449542,1.3831857994781962
2022.0,7.0,24.0,13.0,94.3,25.44,14.85,7.42,1.64,-0.71,1.98,5.835419977754181,8.8,19.38,0.23339449541284404,1.3619549012299665
2022.0,7.0,24.0,14.0,92.83,24.1,14.1,7.33,1.55,-0.56,1.63,6.063855449170512,7.1,17.43,0.22110091743119267,1.340724002981737
2022.0,7.0,24.0,15.0,91.36,22.76,10.83,7.23,1.47,-0.41,1.27,6.319189297713193,6.3,21.8,0.2088073394495413,1.3194931047335072
2022.0,7.0,24.0,16.0,91.29,22.07,9.21,7.2,1.18,-0.92,1.35,6.511760305577366,9.77,18.65,0.2024770642201835,1.31848210957883
2022.0,7.0,24.0,17.0,91.21,21.39,9.02,7.16,0.89,-1.42,1.43,6.712884938447661,7.42,13.13,0.19623853211009173,1.3173266865449125
2022.0,7.0,24.0,18.0,91.14,20.7,8.53,7.13,0.61,-1.92,1.51,6.931324172054861,6.2,12.23,0.18990825688073393,1.316315691390235
2022.0,7.0,24.0,19.0,84.65,30.12,9.08,7.02,0.62,-1.4,1.69,4.424350523115638,6.1,13.18,0.2763302752293578,1.2225819977636976
2022.0,7.0,24.0,20.0,78.16,39.54,12.62,6.92,0.63,-0.87,1.86,3.1118984610761364,4.4,14.12,0.36275229357798167,1.12884830413716
2022.0,7.0,24.0,21.0,71.67,48.96,13.4,6.82,0.64,-0.35,2.04,2.304483099380267,14.27,9.6,0.4491743119266055,1.0351146105106226
2022.0,7.0,24.0,22.0,89.5,49.66,12.75,6.93,0.39,-0.3,1.61,2.8372254851439287,8.28,6.03,0.45559633027522933,1.292629519194931
2022.0,7.0,24.0,23.0,107.32,50.36,16.95,7.04,0.13,-0.26,1.18,3.3548451151707703,7.6,10.5,0.4620183486238532,1.55
2019.0,11.0,5.0,0.0,0.16,99.09,17.11,8.94,2.77,-0.3,0.58,0.002324485357136176,6.77,13.32,0.8901580720393886,0.002069159403992128
2019.0,11.0,5.0,1.0,0.86,95.6,18.66,9.02,2.72,0.12,-0.08,0.012950222180518856,4.92,18.67,0.8588062537790446,0.011121731796457689
2019.0,11.0,5.0,2.0,1.55,92.11,18.89,9.1,2.68,0.55,-0.74,0.024224876761471795,5.62,18.07,0.827454435518701,0.020044981726173743
2019.0,11.0,5.0,3.0,2.25,88.62,18.58,9.18,2.64,0.97,-1.4,0.03655000434346813,10.3,17.6,0.7961026172583572,0.029097554118639304
2019.0,11.0,5.0,4.0,1.5,85.61,18.89,8.47,2.53,0.45,-0.87,0.025223388116015624,22.5,14.68,0.7690627969249374,0.019398369412426203
2019.0,11.0,5.0,5.0,0.75,82.61,17.7,7.75,2.43,-0.06,-0.33,0.013069690452802915,36.55,11.6,0.742112809881662,0.009699184706213101
2019.0,11.0,5.0,6.0,0.0,79.61,16.84,7.04,2.33,-0.58,0.21,0.0,44.75,11.4,0.7151628228383865,0.0
2019.0,11.0,5.0,7.0,23.71,55.58,17.69,6.86,1.63,0.38,0.47,0.6141149529119927,48.88,9.3,0.49929342662175,0.3066235591790835
2019.0,11.0,5.0,8.0,47.43,31.54,15.28,6.68,0.93,1.33,0.73,2.1648514265717984,52.48,8.55,0.2833341971149694,0.6133764408209166
2019.0,11.0,5.0,9.0,71.14,7.51,14.81,6.51,0.23,2.29,0.99,13.636740755915188,53.98,7.6,0.06746480089833291,0.92
2019.0,11.0,5.0,10.0,70.23,7.89,14.92,6.47,-0.38,2.22,1.44,12.813929365599291,55.83,8.32,0.07087846592381447,0.9082316558897949
2019.0,11.0,5.0,11.0,69.33,8.27,15.01,6.44,-1.0,2.15,1.89,12.068473777582968,58.1,10.65,0.07429213094929601,0.896592634242339
2019.0,11.0,5.0,12.0,68.43,8.65,16.05,6.4,-1.62,2.08,2.35,11.388514865507965,40.98,22.02,0.07770579597477759,0.8849536125948835
2019.0,11.0,5.0,13.0,45.79,34.5,14.72,6.53,-1.24,1.99,1.86,1.910681105512424,6.45,57.17,0.3099248509976678,0.5921675569299972
2019.0,11.0,5.0,14.0,23.15,60.34,13.49,6.67,-0.87,1.9,1.38,0.5523092922392006,4.78,58.77,0.5420540727304138,0.29938150126511104
2019.0,11.0,5.0,15.0,0.51,86.19,12.04,6.8,-0.49,1.81,0.9,0.008518241643440226,4.8,54.5,0.774273127753304,0.006595445600224909
2019.0,11.0,5.0,16.0,1.55,85.7,10.95,6.86,-0.93,0.76,0.69,0.026036795781787248,5.33,48.65,0.7698712965362358,0.020044981726173743
2019.0,11.0,5.0,17.0,2.59,85.21,11.8,6.92,-1.37,-0.28,0.49,0.04375683076810494,5.33,45.58,0.7654694653191673,0.033494517852122575
2019.0,11.0,5.0,18.0,3.63,84.72,12.48,6.98,-1.81,-1.32,0.28,0.06168184255195085,5.58,46.47,0.761067634102099,0.04694405397807141
2019.0,11.0,5.0,19.0,2.44,94.67,12.13,6.98,-0.51,-0.95,1.03,0.03710343428846532,5.38,38.35,0.8504517577956293,0.031554680910879956
2019.0,11.0,5.0,20.0,1.26,104.62,11.31,6.99,0.8,-0.58,1.78,0.01733774016014301,5.0,32.83,0.9398358814891596,0.01629463030643801
2019.0,11.0,5.0,21.0,0.07,114.57,10.91,6.99,2.11,-0.22,2.54,0.0008795565910962546,4.9,31.2,1.0292200051826899,0.0009052572392465562
2019.0,11.0,5.0,22.0,2.33,115.17,10.01,7.19,2.16,-0.4,1.95,0.029124147016909425,5.35,31.27,1.034610002591345,0.03013213382063537
2019.0,11.0,5.0,23.0,4.59,115.77,11.94,7.39,2.21,-0.59,1.36,0.05707597154040787,5.58,25.68,1.04,0.05935901040202418
2023.0,8.0,23.0,0.0,37.87,49.72,10.47,19.54,-1.77,1.11,1.44,5.88597224134981,21.27,5.5,0.1767373365494478,1.040271056940149
2023.0,8.0,23.0,1.0,43.57,41.8,11.35,19.34,-1.45,0.48,1.18,8.05499550895281,22.18,8.45,0.14858448647962424,1.1968473712934329
2023.0,8.0,23.0,2.0,49.27,33.88,10.45,19.14,-1.13,-0.14,0.93,11.238107576993574,20.65,9.07,0.1204316364098007,1.3534236856467166
2023.0,8.0,23.0,3.0,54.97,25.96,10.52,18.93,-0.81,-0.76,0.67,16.36345751705921,22.62,10.93,0.09227878633997716,1.51
2023.0,8.0,23.0,4.0,36.77,43.56,9.86,19.21,0.06,-0.51,-0.21,6.523186318567476,20.75,10.9,0.15484067538402949,1.010054575222849
2023.0,8.0,23.0,5.0,18.56,61.16,9.71,19.49,0.93,-0.25,-1.1,2.3451170251766524,10.75,11.2,0.21740256442808176,0.5098344551573586
2023.0,8.0,23.0,6.0,0.35,78.77,10.05,19.77,1.8,-0.0,-1.98,0.03433691104238675,5.25,13.45,0.28,0.00961433509186829
2023.0,8.0,23.0,7.0,10.31,64.44,11.26,19.42,2.13,0.28,-1.06,1.2363947662391936,6.82,11.9,0.2290618255681097,0.28321084227760596
2023.0,8.0,23.0,8.0,20.28,50.1,11.4,19.06,2.47,0.55,-0.13,3.1281260810586002,5.38,13.9,0.17808810460835348,0.5570820447516828
2023.0,8.0,23.0,9.0,30.24,35.77,10.08,18.7,2.8,0.83,0.79,6.5330633747464555,6.4,14.88,0.12714993017646314,0.8306785519374205
2023.0,8.0,23.0,10.0,24.01,40.85,9.67,18.97,2.38,1.11,0.68,4.5420731437131945,6.07,19.62,0.14520756633236007,0.6595433873021649
2023.0,8.0,23.0,11.0,17.78,45.92,9.24,19.23,1.95,1.38,0.56,2.9921537222710644,6.62,24.4,0.16322965596039105,0.4884082226669093
2023.0,8.0,23.0,12.0,11.55,51.0,10.2,19.49,1.52,1.66,0.45,1.7501119594645207,6.7,25.58,0.18128729211628797,0.3172730580316537
2023.0,8.0,23.0,13.0,7.76,59.53,11.36,19.48,0.63,1.02,0.94,1.0073487762038982,6.38,29.75,0.21160848038593377,0.213163543751137
2023.0,8.0,23.0,14.0,3.96,68.07,11.35,19.47,-0.25,0.39,1.42,0.4495660010461024,6.5,25.42,0.2419652151834455,0.10877933418228125
2023.0,8.0,23.0,15.0,0.17,76.6,11.18,19.46,-1.13,-0.24,1.91,0.017150396944330355,4.95,18.23,0.2722864034530913,0.004669819901764599
2023.0,8.0,23.0,16.0,3.68,75.44,11.05,19.95,-0.5,-0.6,1.09,0.3769642484750947,6.45,14.95,0.26816300622064243,0.10108786610878662
2023.0,8.0,23.0,17.0,7.18,74.27,10.63,20.45,0.12,-0.96,0.26,0.7470764471933377,4.55,13.85,0.26400406246032754,0.1972312170274695
2023.0,8.0,23.0,18.0,10.69,73.11,10.47,20.94,0.75,-1.32,-0.56,1.1299388624275013,6.55,13.5,0.25988066522787867,0.29364926323449153
2023.0,8.0,23.0,19.0,22.72,68.35,8.9,20.8,0.98,-0.84,-0.54,2.568761790340309,4.62,10.95,0.24296051796369175,0.6241076951064216
2023.0,8.0,23.0,20.0,34.76,63.6,9.82,20.66,1.22,-0.36,-0.51,4.223540631735581,6.8,9.03,0.2260759172273709,0.9548408222666909
2023.0,8.0,23.0,21.0,46.79,58.85,7.85,20.52,1.46,0.13,-0.49,6.144132919559361,8.7,8.9,0.20919131649104994,1.285299254138621
2023.0,8.0,23.0,22.0,41.05,56.23,6.29,19.62,1.1,0.48,-0.03,5.641558584350063,4.25,9.2,0.19987812619017395,1.127624158631981
2023.0,8.0,23.0,23.0,35.31,53.61,5.62,18.73,0.74,0.84,0.43,5.089861146799845,6.47,16.05,0.190564935889298,0.9699490631253412
2024.0,1.0,12.0,0.0,0.36,106.32,16.77,12.17,-1.16,-2.06,1.44,0.008316158657844307,1.9,32.3,1.89,0.01571753986332574
2024.0,1.0,12.0,1.0,0.26,104.38,17.85,11.23,-0.46,-1.67,1.28,0.006117743847547471,3.3,29.7,1.8555135440180586,0.01135155656795748
2024.0,1.0,12.0,2.0,0.15,102.44,21.3,10.29,0.25,-1.27,1.13,0.003596308361406704,4.08,30.62,1.8210270880361172,0.0065489749430523905
2024.0,1.0,12.0,3.0,0.05,100.5,23.34,9.35,0.95,-0.88,0.97,0.0012219098790796114,3.65,30.78,1.7865406320541761,0.0021829916476841307
2024.0,1.0,12.0,4.0,0.26,95.74,21.73,9.42,1.34,-0.82,1.01,0.006669836043524179,7.18,28.0,1.7019243792325056,0.01135155656795748
2024.0,1.0,12.0,5.0,0.48,90.99,21.86,9.48,1.73,-0.76,1.05,0.01295635400962753,11.43,30.27,1.6174858916478554,0.02095671981776765
2024.0,1.0,12.0,6.0,0.69,86.24,24.96,9.54,2.12,-0.69,1.08,0.019650589184780992,17.75,33.45,1.5330474040632054,0.030125284738041
2024.0,1.0,12.0,7.0,6.04,81.05,24.48,9.37,2.08,-0.63,1.25,0.18302868224525742,32.45,31.45,1.4407872460496614,0.263705391040243
2024.0,1.0,12.0,8.0,11.39,75.87,23.78,9.19,2.05,-0.57,1.41,0.36871335943931344,50.8,28.98,1.3487048532731378,0.497285497342445
2024.0,1.0,12.0,9.0,16.74,70.68,24.4,9.01,2.01,-0.51,1.57,0.5816934134881622,69.02,28.7,1.2564446952595938,0.7308656036446468
2024.0,1.0,12.0,10.0,11.18,78.11,25.45,9.22,1.28,-1.19,1.69,0.35153647958905654,68.93,29.12,1.3885242663656885,0.4881169324221716
2024.0,1.0,12.0,11.0,5.62,85.54,22.63,9.43,0.56,-1.87,1.81,0.16136238456931382,63.4,29.82,1.5206038374717834,0.24536826119969626
2024.0,1.0,12.0,12.0,0.06,92.98,23.86,9.63,-0.17,-2.55,1.93,0.00158488203287805,45.15,34.8,1.6528611738148986,0.0026195899772209564
2024.0,1.0,12.0,13.0,7.68,82.65,23.1,9.95,0.23,-1.87,1.58,0.22821994460225214,12.15,49.27,1.469229683972912,0.3353075170842824
2024.0,1.0,12.0,14.0,15.3,72.33,21.72,10.26,0.64,-1.2,1.23,0.5195270912669057,2.9,58.52,1.2857759593679459,0.6679954441913439
2024.0,1.0,12.0,15.0,22.92,62.01,22.55,10.57,1.05,-0.52,0.88,0.9077956878131659,13.98,61.7,1.1023222347629797,1.0006833712984053
2024.0,1.0,12.0,16.0,21.82,61.86,21.15,10.25,1.03,-0.3,1.17,0.8663234377408568,19.08,64.7,1.099655756207675,0.9526575550493546
2024.0,1.0,12.0,17.0,20.72,61.71,21.51,9.93,1.01,-0.07,1.47,0.8246495724518615,3.47,63.97,1.0969892776523702,0.9046317388003036
2024.0,1.0,12.0,18.0,19.62,61.56,24.98,9.6,0.98,0.15,1.76,0.782772618150737,61.45,53.52,1.0943227990970654,0.8566059225512528
2024.0,1.0,12.0,19.0,21.86,56.88,22.31,9.84,1.3,-0.03,1.72,0.9438996028995674,1.65,52.15,1.0111286681715577,0.9544039483675018
2024.0,1.0,12.0,20.0,24.1,52.21,22.83,10.08,1.62,-0.22,1.67,1.1337011387185492,1.5,41.12,0.92811230248307,1.052201974183751
2024.0,1.0,12.0,21.0,26.34,47.54,21.08,10.32,1.94,-0.41,1.63,1.3607922484657864,28.87,34.1,0.8450959367945824,1.15
2024.0,1.0,12.0,22.0,24.76,47.03,21.04,10.26,1.91,-0.39,1.48,1.293036829642408,12.78,25.4,0.8360299097065463,1.0810174639331813
2024.0,1.0,12.0,23.0,23.17,46.53,19.68,10.19,1.88,-0.37,1.34,1.223004949828754,6.28,35.02,0.8271416478555305,1.011598329536826
2020.0,12.0,13.0,0.0,127.57,12.7,41.54,6.07,0.88,0.79,-1.22,15.350463778559185,10.47,10.97,0.09021857923497266,1.3848970326995196
2020.0,12.0,13.0,1.0,135.71,18.14,40.14,6.03,0.57,0.81,-1.72,11.432763887258982,8.05,15.88,0.1288633879781421,1.4732646884663463
2020.0,12.0,13.0,2.0,143.85,23.58,42.49,6.0,0.25,0.82,-2.22,9.322721961071007,5.88,18.82,0.16750819672131148,1.561632344233173
2020.0,12.0,13.0,3.0,151.99,29.02,40.86,5.96,-0.07,0.84,-2.72,8.003763982399406,4.33,14.38,0.20615300546448087,1.65
2020.0,12.0,13.0,4.0,126.15,43.74,38.43,6.29,-0.17,1.02,-2.47,4.407427151796298,7.35,12.08,0.3107213114754099,1.3694815448384763
2020.0,12.0,13.0,5.0,100.31,58.47,39.75,6.62,-0.26,1.19,-2.22,2.6217290314675803,12.55,11.43,0.4153606557377049,1.0889630896769522
2020.0,12.0,13.0,6.0,74.47,73.2,38.35,6.95,-0.36,1.36,-1.96,1.5547012202219779,17.2,9.5,0.52,0.8084446345154285
2020.0,12.0,13.0,7.0,72.56,64.99,38.09,7.83,0.03,0.58,-2.38,1.7061900451816219,23.27,9.38,0.46167759562841526,0.7877097177445884
2020.0,12.0,13.0,8.0,70.65,56.78,39.23,8.71,0.42,-0.2,-2.8,1.9014873679545337,28.98,7.93,0.40335519125683056,0.7669748009737483
2020.0,12.0,13.0,9.0,68.74,48.57,41.45,9.59,0.81,-0.98,-3.21,2.162808615782647,29.82,7.9,0.3450327868852459,0.7462398842029079
2020.0,12.0,13.0,10.0,63.13,48.01,42.77,9.92,0.36,-0.71,-2.86,2.0094664054751212,28.35,9.35,0.34105464480874315,0.6853378511744193
2020.0,12.0,13.0,11.0,57.53,47.45,42.02,10.25,-0.09,-0.43,-2.51,1.8528268000208608,26.3,10.55,0.33707650273224044,0.6245443779195999
2020.0,12.0,13.0,12.0,51.92,46.9,42.66,10.58,-0.54,-0.16,-2.16,1.6917590473195563,22.57,15.42,0.33316939890710384,0.5636423448911112
2020.0,12.0,13.0,13.0,47.4,50.02,43.66,10.72,-0.03,-0.2,-2.08,1.4481425718365244,11.33,29.05,0.35533333333333333,0.5145733271925783
2020.0,12.0,13.0,14.0,42.89,53.14,42.46,10.85,0.49,-0.24,-1.99,1.233420501375059,9.2,26.2,0.3774972677595628,0.4656128692677149
2020.0,12.0,13.0,15.0,38.38,56.26,42.62,10.99,1.0,-0.28,-1.9,1.0425140320454733,8.43,22.33,0.3996612021857923,0.41665241134285147
2020.0,12.0,13.0,16.0,48.76,50.62,38.04,11.01,1.2,-0.25,-2.52,1.4720352934887988,7.83,18.53,0.3595956284153005,0.5293374564116059
2020.0,12.0,13.0,17.0,59.15,44.97,40.62,11.04,1.39,-0.22,-3.14,2.010057717272839,8.57,13.05,0.3194590163934426,0.6421310612540297
2020.0,12.0,13.0,18.0,69.53,39.32,39.46,11.07,1.59,-0.19,-3.76,2.7023113595952246,7.72,12.1,0.27932240437158473,0.7548161063227843
2020.0,12.0,13.0,19.0,77.41,28.94,39.9,10.33,2.1,-0.33,-3.6,4.087664160844192,7.0,11.85,0.20558469945355193,0.8403612079742088
2020.0,12.0,13.0,20.0,85.28,18.56,35.27,9.59,2.62,-0.47,-3.43,7.02175846414578,8.2,10.63,0.13184699453551912,0.9257977498519638
2020.0,12.0,13.0,21.0,93.16,8.18,39.15,8.86,3.13,-0.6,-3.27,17.404151008568746,14.08,7.6,0.058109289617486334,1.0113428515033882
2020.0,12.0,13.0,22.0,94.08,13.33,38.14,8.55,3.26,-0.67,-2.99,10.785587983993116,14.65,5.08,0.09469398907103825,1.0213303506809657
2020.0,12.0,13.0,23.0,95.0,18.48,39.35,8.24,3.38,-0.74,-2.72,7.855942662508883,15.7,5.0,0.13127868852459015,1.0313178498585431
2019.0,9.0,29.0,0.0,31.22,39.09,28.38,10.31,-1.53,0.1,2.92,1.8300171621091172,7.05,6.97,0.43559170938266106,0.7971403038427167
2019.0,9.0,29.0,1.0,38.62,32.39,24.63,9.74,-1.3,0.38,2.39,2.7320538532700627,12.95,7.3,0.3609315801203477,0.9860845142346483
2019.0,9.0,29.0,2.0,46.03,25.69,24.16,9.18,-1.08,0.66,1.87,4.105488169071604,11.22,6.95,0.28627145085803435,1.1752840546406231
2019.0,9.0,29.0,3.0,53.44,18.99,23.02,8.62,-0.85,0.94,1.35,6.448065182700457,4.47,6.65,0.21161132159572096,1.3644835950465977
