year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,ratio_satellite,NO2_satellite_filled,HCHO_satellite_filled
2024.0,5.0,5.0,15.0,33.86,47.84,17.89,7.46,1.89,-1.76,-0.68,4.133825644841269,0.4385847299813781,1.813032804232804
2024.0,5.0,5.0,16.0,33.74,49.18,17.96,7.31,1.62,-1.95,-0.35,4.0069408013646015,0.45086950293654204,1.8066074074074072
2024.0,5.0,5.0,17.0,33.62,50.52,16.35,7.16,1.35,-2.14,-0.01,3.8867869828387933,0.4631542758917061,1.8001820105820103
2024.0,5.0,5.0,18.0,33.5,51.86,16.37,7.01,1.08,-2.34,0.32,3.7728424245067607,0.47543904884687005,1.7937566137566134
2024.0,5.0,5.0,19.0,32.92,52.05,20.08,6.84,1.18,-2.21,-0.2,3.6939878703322506,0.4771809196390202,1.762700529100529
2024.0,5.0,5.0,20.0,32.33,52.24,17.06,6.66,1.27,-2.08,-0.73,3.6145888842552067,0.47892279043117036,1.7311089947089944
2024.0,5.0,5.0,21.0,31.74,52.43,15.39,6.49,1.36,-1.95,-1.25,3.535765362887478,0.48066466122332047,1.6995174603174603
2024.0,5.0,5.0,22.0,39.5,49.13,18.34,6.45,1.67,-1.86,-1.41,4.695768777522542,0.45041111588597627,2.1150264550264546
2024.0,5.0,5.0,23.0,47.25,45.82,18.27,6.41,1.99,-1.78,-1.58,6.022864606067219,0.42006589313851883,2.53
2022.0,3.0,26.0,0.0,130.89,18.32,14.52,6.27,0.42,-0.49,-0.15,4.810023613007668,0.0857633289986996,0.4125236376138903
2022.0,3.0,26.0,1.0,129.03,19.79,18.35,6.09,0.6,-0.94,-0.04,4.389460174959726,0.0926449934980494,0.4066615093690906
2022.0,3.0,26.0,2.0,127.16,21.25,21.55,5.91,0.78,-1.39,0.07,4.028633825505066,0.09947984395318595,0.4007678643057705
2022.0,3.0,26.0,3.0,125.29,22.72,19.41,5.73,0.96,-1.84,0.18,3.7125669331651556,0.10636150845253574,0.39487421924245036
2022.0,3.0,26.0,4.0,117.73,23.92,18.6,5.44,0.98,-0.99,0.3,3.313539703120748,0.11197919375812744,0.3710475044410063
2022.0,3.0,26.0,5.0,110.17,25.12,17.67,5.16,0.99,-0.13,0.42,2.9526360937812215,0.1175968790637191,0.34722078963956227
2022.0,3.0,26.0,6.0,102.62,26.32,18.72,4.87,1.01,0.72,0.54,2.6248974162440386,0.12321456436931079,0.32342559165663864
2022.0,3.0,26.0,7.0,109.77,25.47,17.81,5.85,0.25,0.75,1.11,2.9014890055308533,0.11923537061118333,0.34596011689874506
2022.0,3.0,26.0,8.0,116.92,24.61,20.58,6.82,-0.51,0.79,1.68,3.1984782586834046,0.11520936280884264,0.3684946421408516
2022.0,3.0,26.0,9.0,124.08,23.76,22.5,7.79,-1.27,0.82,2.24,3.5157789252588025,0.11123016905071521,0.39106068420147844
2022.0,3.0,26.0,10.0,140.89,25.7,16.13,7.86,-2.45,-0.14,1.49,3.6907383351414964,0.12031209362808842,0.4440404561343189
2022.0,3.0,26.0,11.0,157.7,27.63,20.53,7.94,-3.62,-1.1,0.74,3.842527801741723,0.12934720416124837,0.4970202280671595
2022.0,3.0,26.0,12.0,174.51,29.57,18.71,8.01,-4.8,-2.06,-0.01,3.9731522188404167,0.1384291287386216,0.55
2022.0,3.0,26.0,13.0,160.09,32.53,19.19,7.91,-3.64,-1.95,0.86,3.3131900722097023,0.1522860858257477,0.504552747693542
2022.0,3.0,26.0,14.0,145.68,35.49,18.62,7.81,-2.48,-1.84,1.74,2.7635042921801896,0.16614304291287385,0.4591370122056043
2022.0,3.0,26.0,15.0,131.27,38.45,20.0,7.71,-1.33,-1.72,2.61,2.298451537320371,0.18,0.41372127671766673
2022.0,3.0,26.0,16.0,135.56,33.77,20.13,6.8,-0.92,-0.42,2.06,2.702506265773316,0.15809102730819247,0.42724199186293055
2022.0,3.0,26.0,17.0,139.86,29.08,21.01,5.88,-0.51,0.89,1.51,3.2379141651645256,0.1361352405721716,0.44079422382671485
2022.0,3.0,26.0,18.0,144.16,24.4,20.89,4.97,-0.1,2.2,0.97,3.977600461098519,0.11422626788036408,0.45434645579049915
2022.0,3.0,26.0,19.0,151.27,23.98,20.27,4.92,0.26,1.49,0.73,4.246878517749803,0.11226007802340701,0.47675491375852397
2022.0,3.0,26.0,20.0,158.38,23.57,20.69,4.86,0.63,0.79,0.49,4.523837185425399,0.1103407022106632,0.4991633717265487
2022.0,3.0,26.0,21.0,165.5,23.15,21.75,4.81,1.0,0.09,0.25,4.812970643971314,0.10837451235370608,0.5216033465130938
2022.0,3.0,26.0,22.0,163.2,22.99,19.52,4.76,1.6,0.14,0.64,4.779114032391631,0.10762548764629389,0.5143544782533952
2022.0,3.0,26.0,23.0,160.9,22.83,17.62,4.7,2.2,0.2,1.04,4.744782864714469,0.10687646293888166,0.5071056099936967
2024.0,4.0,11.0,0.0,30.78,36.21,9.36,19.44,-2.17,-1.08,-1.72,3.8525236100729012,0.34433244579688094,1.3265488771466314
2024.0,4.0,11.0,1.0,40.71,31.11,11.47,19.25,-2.44,-0.72,-1.97,5.930704826314093,0.2958349182198554,1.7545095772787316
2024.0,4.0,11.0,2.0,50.63,26.01,13.28,19.06,-2.71,-0.36,-2.22,8.82211660031174,0.24733739064282995,2.1820392998678995
2024.0,4.0,11.0,3.0,60.56,20.91,12.52,18.87,-2.98,0.0,-2.47,13.126140602582497,0.19883986306580448,2.61
2024.0,4.0,11.0,4.0,47.5,31.77,16.75,18.78,-2.32,0.77,-2.67,6.776128186033282,0.3021110688474705,2.0471433289299865
2024.0,4.0,11.0,5.0,34.44,42.63,14.52,18.68,-1.67,1.55,-2.86,3.6614493300622755,0.40538227462913656,1.4842866578599734
2024.0,4.0,11.0,6.0,21.38,53.49,14.7,18.58,-1.02,2.32,-3.05,1.811508270907314,0.5086534804108026,0.9214299867899604
2024.0,4.0,11.0,7.0,20.79,53.97,16.78,18.62,-1.03,1.5,-2.75,1.7458514564454197,0.5132179535945226,0.8960023117569351
2024.0,4.0,11.0,8.0,20.19,54.44,15.71,18.66,-1.05,0.68,-2.46,1.6808285672202719,0.5176873335869151,0.8701436591809775
2024.0,4.0,11.0,9.0,19.6,54.92,13.04,18.69,-1.06,-0.13,-2.16,1.6174496156773246,0.5222518067706352,0.8447159841479523
2024.0,4.0,11.0,10.0,15.21,54.82,13.66,18.24,-0.29,-0.21,-2.32,1.257463538652017,0.5213008748573602,0.6555168428005285
2024.0,4.0,11.0,11.0,10.82,54.71,14.52,17.79,0.49,-0.29,-2.48,0.8963255252204068,0.5202548497527577,0.46631770145310436
2024.0,4.0,11.0,12.0,6.43,54.61,13.99,17.34,1.26,-0.37,-2.64,0.5336346416537876,0.5193039178394827,0.2771185601056803
2024.0,4.0,11.0,13.0,7.43,56.84,13.11,17.25,1.0,-0.68,-2.54,0.59243398350093,0.5405096995055154,0.32021631439894316
2024.0,4.0,11.0,14.0,8.42,59.07,14.95,17.15,0.73,-1.0,-2.44,0.6460265086381851,0.5617154811715481,0.3628830911492734
2024.0,4.0,11.0,15.0,9.42,61.31,17.15,17.06,0.47,-1.32,-2.34,0.6963455505910474,0.5830163560289083,0.4059808454425363
2024.0,4.0,11.0,16.0,12.64,62.04,18.29,16.72,0.42,-1.54,-2.42,0.9233800837572727,0.5899581589958158,0.5447556142668428
2024.0,4.0,11.0,17.0,15.86,62.78,19.02,16.38,0.37,-1.76,-2.5,1.144951498659848,0.5969950551540509,0.6835303830911492
2024.0,4.0,11.0,18.0,19.09,63.52,17.74,16.04,0.32,-1.97,-2.58,1.3620738566411228,0.604031951312286,0.8227361294583884
2024.0,4.0,11.0,19.0,23.66,62.3,19.17,16.26,0.58,-1.77,-2.2,1.7212022768764936,0.5924305819703308,1.0196928665785996
2024.0,4.0,11.0,20.0,28.24,61.08,20.29,16.49,0.84,-1.57,-1.82,2.0954190229761256,0.5808292126283758,1.2170805812417436
2024.0,4.0,11.0,21.0,32.82,59.86,22.61,16.71,1.1,-1.36,-1.44,2.4848895088098564,0.5692278432864206,1.4144682959048875
2024.0,4.0,11.0,22.0,23.97,69.36,21.57,16.62,1.07,-1.46,-1.76,1.5662611216877769,0.6595663750475466,1.0330531704095112
2024.0,4.0,11.0,23.0,15.13,78.87,23.57,16.53,1.04,-1.55,-2.08,0.8694253632760898,0.75,0.6520690224570673
2020.0,4.0,24.0,0.0,32.38,85.88,9.43,9.03,0.08,-1.91,1.76,3.2938674469698226,0.28025754101252426,0.9231311911089636
2020.0,4.0,24.0,1.0,26.23,81.99,8.97,9.8,0.87,-2.07,1.71,2.7948513480227155,0.26756306226847765,0.7477989852621405
2020.0,4.0,24.0,2.0,20.08,78.11,10.84,10.57,1.66,-2.22,1.66,2.2458377634489377,0.2549012171458811,0.5724667794153177
2020.0,4.0,24.0,3.0,13.92,74.23,10.47,11.34,2.45,-2.38,1.61,1.638253423612375,0.24223937202328455,0.39684948055085767
2020.0,4.0,24.0,4.0,15.72,65.78,11.6,10.75,2.41,-2.45,1.66,2.0877571612993946,0.214663961898042,0.44816622372553755
2020.0,4.0,24.0,5.0,17.52,57.33,13.79,10.17,2.37,-2.52,1.72,2.6697676697331545,0.18708855177279946,0.49948296690021743
2020.0,4.0,24.0,6.0,19.33,48.87,9.79,9.58,2.33,-2.59,1.77,3.4554994206710323,0.15948050802610692,0.5510848030925344
2020.0,4.0,24.0,7.0,22.3,48.41,11.33,9.58,2.7,-2.41,1.87,4.02430686855637,0.1579793614394073,0.6357574293307562
2020.0,4.0,24.0,8.0,25.28,47.96,13.3,9.59,3.08,-2.23,1.97,4.60488940934734,0.1565108484741577,0.7207151485866151
2020.0,4.0,24.0,9.0,28.26,47.5,14.98,9.6,3.46,-2.06,2.06,5.197564139742799,0.1550097018874581,0.8056728678424739
2020.0,4.0,24.0,10.0,26.65,53.22,10.36,9.12,3.36,-1.73,1.76,4.3746534271452875,0.17367613335685306,0.7597728920028992
2020.0,4.0,24.0,11.0,25.04,58.95,10.55,8.64,3.27,-1.41,1.46,3.7108365419433653,0.19237519844769801,0.7138729161633244
2020.0,4.0,24.0,12.0,23.42,64.68,10.87,8.16,3.17,-1.08,1.16,3.163284031471654,0.21107426353854297,0.6676878473061126
2020.0,4.0,24.0,13.0,26.76,60.15,10.05,7.88,2.97,-1.16,1.54,3.8866173667194786,0.19629123302169696,0.7629089151969074
2020.0,4.0,24.0,14.0,30.09,55.63,9.15,7.59,2.76,-1.24,1.92,4.725354958006519,0.18154083612630095,0.8578448900700651
2020.0,4.0,24.0,15.0,33.42,51.1,10.95,7.3,2.56,-1.32,2.3,5.713560822301931,0.16675780560945494,0.9527808649432229
2020.0,4.0,24.0,16.0,36.08,49.35,10.48,6.82,1.42,-1.16,2.16,6.38705537356563,0.1610469218557065,1.0286156076346942
2020.0,4.0,24.0,17.0,38.74,47.59,12.08,6.35,0.28,-1.0,2.02,7.111565609399015,0.15530340448050803,1.1044503503261658
2020.0,4.0,24.0,18.0,41.39,45.83,12.29,5.87,-0.86,-0.85,1.88,7.889816065247004,0.1495598871053096,1.18
2020.0,4.0,24.0,19.0,39.81,48.74,12.69,5.87,-0.55,-0.63,1.69,7.135558355883291,0.15905627094725702,1.1349553032133366
2020.0,4.0,24.0,20.0,38.23,51.64,11.96,5.87,-0.25,-0.41,1.5,6.46754373085269,0.16852002116775447,1.089910606426673
2020.0,4.0,24.0,21.0,36.65,54.54,12.15,5.87,0.06,-0.19,1.31,5.870568431549583,0.1779837713882519,1.0448659096400095
2020.0,4.0,24.0,22.0,29.11,83.96,13.19,6.15,0.45,-0.57,1.4,3.0289428909150375,0.2739918856941259,0.8299057743416283
2020.0,4.0,24.0,23.0,21.56,113.38,16.34,6.44,0.85,-0.95,1.5,1.661244718988135,0.37,0.6146605460256099
2021.0,9.0,19.0,0.0,118.97,15.08,29.0,8.58,2.04,-1.09,-2.21,6.131299652818299,0.1421379463295631,0.8714903409827562
2021.0,9.0,19.0,1.0,117.96,21.38,22.36,8.16,2.64,-1.45,-1.52,4.287888510408294,0.2015191838545132,0.8640917930766238
2021.0,9.0,19.0,2.0,116.95,27.68,23.42,7.74,3.23,-1.8,-0.83,3.283602382245619,0.2609004213794633,0.8566932451704914
2021.0,9.0,19.0,3.0,115.94,33.98,26.82,7.32,3.83,-2.16,-0.15,2.6517119343316096,0.3202816589044134,0.8492946972643588
2021.0,9.0,19.0,4.0,115.43,34.26,26.87,7.16,4.18,-2.13,-0.21,2.618470941887863,0.3229208250166334,0.8455587968365098
2021.0,9.0,19.0,5.0,114.92,34.54,28.34,7.0,4.54,-2.1,-0.28,2.585768888522532,0.3255599911288534,0.8418228964086607
2021.0,9.0,19.0,6.0,114.41,34.82,28.61,6.84,4.89,-2.06,-0.35,2.553592772833381,0.3281991572410734,0.8380869959808115
2021.0,9.0,19.0,7.0,127.69,38.25,29.17,7.18,4.56,-2.1,0.09,2.594429472193847,0.36052894211576847,0.9353669130040192
2021.0,9.0,19.0,8.0,140.98,41.67,29.04,7.53,4.23,-2.14,0.52,2.629362274533721,0.39276447105788426,1.0327200829767924
2021.0,9.0,19.0,9.0,154.26,45.09,29.19,7.88,3.9,-2.18,0.96,2.658823529411764,0.42500000000000004,1.13
2021.0,9.0,19.0,10.0,147.81,43.66,29.23,7.73,3.86,-2.11,0.71,2.6310948670277914,0.41152140164116213,1.0827518475301439
2021.0,9.0,19.0,11.0,141.35,42.22,29.8,7.57,3.82,-2.05,0.45,2.601920396509737,0.39794854734974494,1.035430442110722
2021.0,9.0,19.0,12.0,134.89,40.78,29.98,7.42,3.78,-1.98,0.2,2.5706855416098273,0.3843756930583278,0.9881090366913002
2021.0,9.0,19.0,13.0,136.78,34.63,29.6,7.62,3.62,-1.79,-0.24,3.069633526397639,0.32640829452206704,1.0019538441592117
2021.0,9.0,19.0,14.0,138.67,28.48,29.95,7.81,3.47,-1.61,-0.68,3.7840681759638937,0.26844089598580617,1.015798651627123
2021.0,9.0,19.0,15.0,140.55,22.33,29.33,8.01,3.32,-1.42,-1.12,4.891685740112136,0.21047349744954533,1.0295702061454688
2021.0,9.0,19.0,16.0,143.85,20.13,28.1,8.26,3.36,-1.28,-0.98,5.553701237106042,0.18973719228210245,1.0537436795021393
2021.0,9.0,19.0,17.0,147.15,17.93,28.7,8.52,3.4,-1.14,-0.85,6.378174524773299,0.16900088711465958,1.0779171528588098
2021.0,9.0,19.0,18.0,150.46,15.73,28.17,8.77,3.44,-1.0,-0.72,7.433763780195493,0.1482645819472167,1.102163879165046
2021.0,9.0,19.0,19.0,149.34,15.19,29.21,8.58,3.75,-1.44,-0.95,7.640728971228646,0.14317476158793524,1.093959548813691
2021.0,9.0,19.0,20.0,148.22,14.64,30.03,8.38,4.07,-1.89,-1.18,7.868322533022619,0.13799068529607453,1.0857552184623362
2021.0,9.0,19.0,21.0,147.1,14.09,29.74,8.18,4.38,-2.33,-1.41,8.113684222422938,0.1328066090042138,1.0775508881109814
2021.0,9.0,19.0,22.0,149.67,18.7,28.24,8.31,4.34,-1.88,-1.58,6.22027483452338,0.17625859392326457,1.096376896149358
2021.0,9.0,19.0,23.0,152.23,23.32,28.4,8.44,4.29,-1.42,-1.75,5.073271715702659,0.21980483477489465,1.1151296512381692
2022.0,9.0,30.0,0.0,33.98,121.84,31.08,15.65,1.85,0.53,1.79,3.028649309817065,0.1913103378412602,0.5794119226638023
2022.0,9.0,30.0,1.0,32.88,114.89,26.47,15.64,1.5,-0.12,1.73,3.1078860284914387,0.1803976092792382,0.5606552094522019
2022.0,9.0,30.0,2.0,31.79,107.95,27.2,15.64,1.15,-0.76,1.68,3.1980362773292677,0.16950058248493136,0.5420690118152524
2022.0,9.0,30.0,3.0,30.7,101.01,29.42,15.64,0.8,-1.41,1.62,3.3005742645481395,0.1586035556906245,0.5234828141783029
2022.0,9.0,30.0,4.0,28.65,99.47,30.5,15.92,0.55,-0.56,2.09,3.127865090561905,0.15618548346249303,0.4885271213748657
2022.0,9.0,30.0,5.0,26.61,97.93,30.79,16.2,0.3,0.29,2.55,2.950832952858377,0.15376741123436155,0.4537419441460795
2022.0,9.0,30.0,6.0,24.56,96.39,30.24,16.49,0.05,1.15,3.02,2.7670173790808805,0.15134933900623004,0.4187862513426423
2022.0,9.0,30.0,7.0,41.2,118.44,31.24,17.42,-1.31,1.29,2.63,3.77758566748697,0.18597173681811274,0.7025241675617615
2022.0,9.0,30.0,8.0,57.84,140.48,33.18,18.35,-2.67,1.43,2.25,4.471253471986813,0.22057843286228027,0.9862620837808809
2022.0,9.0,30.0,9.0,74.48,162.53,31.22,19.28,-4.03,1.57,1.86,4.976472829829928,0.255200830674163,1.27
2022.0,9.0,30.0,10.0,60.84,167.61,35.35,19.52,-3.63,1.3,1.72,3.9418925688061996,0.2631773286734539,1.0374167561761547
2022.0,9.0,30.0,11.0,47.2,172.68,30.14,19.76,-3.24,1.03,1.57,2.968352431566807,0.27113812490502964,0.8048335123523094
2022.0,9.0,30.0,12.0,33.55,177.76,26.92,20.01,-2.84,0.76,1.42,2.0496230079278934,0.2791146229043205,0.5720797529538131
2022.0,9.0,30.0,13.0,41.31,158.87,27.08,19.84,-2.49,0.53,1.74,2.823766646104549,0.24945398369042193,0.7043998388829216
2022.0,9.0,30.0,14.0,49.06,139.97,28.19,19.67,-2.14,0.3,2.06,3.80634444398767,0.21977764270880817,0.8365494092373792
2022.0,9.0,30.0,15.0,56.81,121.08,28.4,19.5,-1.79,0.06,2.38,5.095277969799129,0.19011700349490956,0.9686989795918367
2022.0,9.0,30.0,16.0,53.15,146.53,30.39,19.5,-1.8,0.32,2.29,3.939056624674406,0.23007800232993972,0.9062902792696025
2022.0,9.0,30.0,17.0,49.49,171.98,31.58,19.5,-1.81,0.57,2.2,3.125035921873492,0.2700390011649698,0.8438815789473685
2022.0,9.0,30.0,18.0,45.83,197.43,29.77,19.5,-1.83,0.83,2.1,2.520880253629465,0.31,0.7814728786251341
2022.0,9.0,30.0,19.0,30.58,190.67,30.97,19.03,-2.01,0.87,1.93,1.7416890409266876,0.2993856050245656,0.5214366272824918
2022.0,9.0,30.0,20.0,15.32,183.9,31.14,18.56,-2.2,0.91,1.75,0.904674899259787,0.28875550828141616,0.26122986036519874
2022.0,9.0,30.0,21.0,0.06,177.13,29.19,18.1,-2.38,0.95,1.57,0.0036785327965787574,0.2781254115382667,0.001023093447905478
2022.0,9.0,30.0,22.0,7.89,172.79,30.05,17.99,-2.87,1.29,1.72,0.49587692936469924,0.2713108443498961,0.13453678839957034
2022.0,9.0,30.0,23.0,15.71,168.45,30.67,17.88,-3.36,1.62,1.86,1.0127929612143174,0.2644962771615256,0.2678799677765843
2020.0,10.0,5.0,0.0,71.37,12.42,27.5,16.97,2.1,-1.06,0.91,7.086227161582135,0.161175572519084,1.142126719768284
2020.0,10.0,5.0,1.0,81.47,12.49,27.69,17.18,2.4,-1.63,0.23,8.043707087320833,0.16208396946564887,1.3037559739319333
2020.0,10.0,5.0,2.0,91.57,12.56,27.63,17.4,2.69,-2.19,-0.44,8.990514466116585,0.16299236641221376,1.4653852280955828
2020.0,10.0,5.0,3.0,101.67,12.63,26.53,17.61,2.99,-2.75,-1.12,9.926826751243977,0.16390076335877865,1.6270144822592325
2020.0,10.0,5.0,4.0,97.38,14.19,25.91,17.88,1.55,-1.37,-0.33,8.462688280851728,0.18414503816793895,1.558362056480811
2020.0,10.0,5.0,5.0,93.08,15.74,26.09,18.15,0.12,0.0,0.46,7.2924358258338104,0.20425954198473284,1.489549601737871
2020.0,10.0,5.0,6.0,88.79,17.3,25.5,18.41,-1.31,1.38,1.25,6.329055765069293,0.22450381679389317,1.4208971759594498
2020.0,10.0,5.0,7.0,103.77,17.96,24.48,18.25,-1.83,0.66,1.02,7.125026005170391,0.23306870229007637,1.66062056480811
2020.0,10.0,5.0,8.0,118.75,18.62,25.02,18.09,-2.36,-0.06,0.8,7.864568709453367,0.2416335877862596,1.9003439536567706
2020.0,10.0,5.0,9.0,133.73,19.29,24.73,17.93,-2.88,-0.78,0.57,8.549044670149467,0.25032824427480915,2.140067342505431
2020.0,10.0,5.0,10.0,131.54,17.87,24.19,18.55,-4.05,-0.25,0.24,9.077249116335008,0.23190076335877866,2.105020999275887
2020.0,10.0,5.0,11.0,129.34,16.45,25.93,19.18,-5.23,0.28,-0.08,9.695895446011766,0.2134732824427481,2.0698146270818247
2020.0,10.0,5.0,12.0,127.14,15.02,26.88,19.8,-6.4,0.81,-0.41,10.438383386476731,0.19491603053435116,2.0346082548877624
2020.0,10.0,5.0,13.0,127.48,15.63,26.16,19.88,-5.72,1.7,-0.43,10.057824334735693,0.20283206106870233,2.0400492396813905
2020.0,10.0,5.0,14.0,127.82,16.24,23.77,19.96,-5.05,2.59,-0.45,9.705854078753527,0.21074809160305344,2.045490224475018
2020.0,10.0,5.0,15.0,128.16,16.85,24.26,20.04,-4.37,3.48,-0.48,9.379367722611017,0.2186641221374046,2.050931209268646
2020.0,10.0,5.0,16.0,131.47,18.39,24.07,20.28,-1.76,2.88,-0.36,8.8158847309816,0.23864885496183208,2.1039007965242575
2020.0,10.0,5.0,17.0,134.79,19.93,24.22,20.53,0.84,2.27,-0.25,8.340101651944005,0.25863358778625956,2.1570304127443882
2020.0,10.0,5.0,18.0,138.1,21.47,24.81,20.78,3.45,1.67,-0.13,7.931998136935258,0.27861832061068703,2.21
2020.0,10.0,5.0,19.0,114.71,23.04,24.43,21.15,2.82,0.66,1.53,6.1395957161678325,0.2989923664122138,1.8356922519913106
2020.0,10.0,5.0,20.0,91.32,24.62,25.23,21.52,2.2,-0.36,3.18,4.574028050406732,0.3194961832061069,1.4613845039826212
2020.0,10.0,5.0,21.0,67.93,26.2,24.81,21.89,1.58,-1.38,4.84,3.1972845763939177,0.34,1.087076755973932
2020.0,10.0,5.0,22.0,71.32,22.84,25.19,21.48,1.58,-1.84,3.23,3.850669138711383,0.2963969465648855,1.1413265749456916
2020.0,10.0,5.0,23.0,74.72,19.49,23.28,21.07,1.58,-2.31,1.63,4.7276573626758225,0.2529236641221374,1.1957364228819696
2022.0,10.0,1.0,0.0,23.54,164.11,30.38,17.77,-3.86,1.96,2.01,1.9707204636017202,0.27,0.5320945251724645
2022.0,10.0,1.0,1.0,33.85,151.21,30.33,17.69,-3.55,1.49,1.96,3.0756136014807116,0.24877643044299558,0.7651401731982974
2022.0,10.0,1.0,2.0,44.17,138.32,30.35,17.62,-3.23,1.03,1.92,4.387286868134242,0.22756931326549265,0.9984118596800236
2022.0,10.0,1.0,3.0,54.48,125.43,31.33,17.54,-2.92,0.56,1.88,5.967456884306374,0.20636219608798978,1.2314575077058565
2022.0,10.0,1.0,4.0,40.34,137.38,27.79,17.46,-2.92,0.63,1.83,4.034279608341871,0.22602278959234656,0.9118391310729489
2022.0,10.0,1.0,5.0,26.2,149.34,27.72,17.38,-2.92,0.71,1.78,2.410342494907349,0.245699835476205,0.5922207544400411
2022.0,10.0,1.0,6.0,12.06,161.29,32.33,17.3,-2.92,0.78,1.73,1.0272909900484906,0.2653604289805618,0.2726023778071335
2022.0,10.0,1.0,7.0,25.18,152.11,29.26,17.9,-2.91,0.65,1.66,2.2743200113343773,0.2502571445981354,0.5691648319389403
2022.0,10.0,1.0,8.0,38.3,142.93,26.85,18.5,-2.89,0.51,1.59,3.6815355073338236,0.235153860215709,0.8657272860707472
2022.0,10.0,1.0,9.0,51.43,133.74,27.1,19.1,-2.88,0.37,1.52,5.28334314883045,0.220034123453781,1.1625157786584472
2022.0,10.0,1.0,10.0,41.22,117.03,26.37,18.55,-2.42,0.6,1.99,4.839097757399482,0.19254219730668456,0.9317305151915457
2022.0,10.0,1.0,11.0,31.01,100.31,27.67,18.0,-1.96,0.83,2.47,4.247282507948742,0.16503381878008655,0.7009452517246442
2022.0,10.0,1.0,12.0,20.81,83.6,29.57,17.45,-1.49,1.05,2.94,3.4199473172060406,0.13754189263299008,0.4703860267136357
2022.0,10.0,1.0,13.0,34.05,90.2,27.39,17.68,-0.82,1.49,2.73,5.186378305145153,0.14840046310401558,0.7696609423161602
2022.0,10.0,1.0,14.0,47.29,96.8,27.76,17.9,-0.15,1.92,2.51,6.711932340183479,0.15925903357504112,1.068935857918685
2022.0,10.0,1.0,15.0,60.53,103.41,27.18,18.13,0.52,2.35,2.29,8.04195704414881,0.17013405642556823,1.3682107735212097
2022.0,10.0,1.0,16.0,63.06,115.53,27.17,18.56,0.08,1.32,2.85,7.499163222145653,0.1900743403814515,1.4253985028621754
2022.0,10.0,1.0,17.0,65.6,127.66,25.94,18.99,-0.35,0.3,3.4,7.059966048063262,0.21003107671683627,1.4828122706590343
2022.0,10.0,1.0,18.0,68.13,139.79,26.22,19.41,-0.78,-0.73,3.95,6.696006973423098,0.22998781305222105,1.54
2022.0,10.0,1.0,19.0,60.65,115.3,27.39,19.54,-1.3,-0.9,3.26,7.2269510164956206,0.18969593565291573,1.3709232349919271
2022.0,10.0,1.0,20.0,53.17,90.81,27.53,19.66,-1.82,-1.07,2.58,8.044269238950287,0.14940405825361036,1.2018464699838547
2022.0,10.0,1.0,21.0,45.69,66.32,29.19,19.79,-2.34,-1.23,1.89,9.465209996625537,0.10911218085430503,1.0327697049757816
2022.0,10.0,1.0,22.0,41.52,74.58,27.56,19.76,-1.29,-0.33,1.99,7.648716763405107,0.1227018463225885,0.93851166886834
