year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,ratio_satellite,NO2_satellite_filled,HCHO_satellite_filled
2019.0,11.0,22.0,11.0,56.07,16.59,9.06,19.33,1.75,-0.18,2.3,5.050056225393935,0.21558180744240996,1.088700248756219
2019.0,11.0,22.0,12.0,47.92,18.37,9.5,19.71,0.87,-0.55,2.5,3.8978013026754077,0.2387123449497933,0.9304532891100056
2019.0,11.0,22.0,13.0,55.72,14.14,9.39,18.6,1.24,-0.2,3.69,5.888080536909412,0.18374483165977556,1.0819043670536208
2019.0,11.0,22.0,14.0,63.53,9.92,8.8,17.49,1.62,0.16,4.88,9.569279210441156,0.12890726520968696,1.2335496130458818
2019.0,11.0,22.0,15.0,71.33,5.69,8.49,16.37,1.99,0.52,6.08,18.73147603327383,0.07393975191966924,1.385000690989497
2019.0,11.0,22.0,16.0,63.07,9.17,6.51,16.97,2.39,0.49,5.1,10.276980646348026,0.11916125221500296,1.2246178828081813
2019.0,11.0,22.0,17.0,54.82,12.65,6.5,17.57,2.79,0.47,4.13,6.475309765898817,0.16438275251033668,1.0644292426755113
2019.0,11.0,22.0,18.0,46.57,16.14,6.13,18.17,3.2,0.44,3.15,4.3113645941901275,0.20973419964559953,0.9042406025428413
2019.0,11.0,22.0,19.0,43.86,18.77,5.86,18.43,2.81,0.78,2.04,3.491534985427072,0.24391021854695807,0.8516210613598673
2019.0,11.0,22.0,20.0,41.14,21.4,9.46,18.7,2.42,1.11,0.92,2.872516667699922,0.2780862374483166,0.7988073521282477
2019.0,11.0,22.0,21.0,38.43,24.04,10.41,18.96,2.03,1.45,-0.19,2.3886249507078134,0.31239220318960426,0.7461878109452736
2019.0,11.0,22.0,22.0,30.3,33.42,6.26,19.6,2.51,1.13,-0.11,1.354715894486186,0.43428233904311875,0.5883291873963516
2019.0,11.0,22.0,23.0,22.17,42.8,6.76,20.24,3.0,0.82,-0.02,0.7739875367392717,0.5561724748966332,0.43047056384742954
2020.0,8.0,21.0,0.0,35.7,33.07,20.36,21.82,2.88,-1.33,3.18,0.6504694210212846,0.46,0.29921593366979093
2020.0,8.0,21.0,1.0,51.77,29.04,21.34,21.18,1.5,-0.32,2.29,1.0741734569740684,0.4039431508920472,0.43390501081470806
2020.0,8.0,21.0,2.0,67.84,25.01,21.85,20.53,0.11,0.7,1.41,1.634425055093163,0.3478863017840944,0.5685940879596252
2020.0,8.0,21.0,3.0,83.9,20.98,21.29,19.88,-1.28,1.71,0.53,2.4096243359572664,0.2918294526761415,0.70319935111752
2020.0,8.0,21.0,4.0,85.06,24.02,22.96,20.02,-1.72,1.87,-0.14,2.1337583764754515,0.3341155125491382,0.7129217736121125
2020.0,8.0,21.0,5.0,86.22,27.07,21.73,20.16,-2.17,2.03,-0.81,1.9191663774472574,0.37654067130329605,0.7226441961067052
2020.0,8.0,21.0,6.0,87.37,30.11,22.6,20.3,-2.61,2.18,-1.48,1.7484146786849732,0.4188267311762927,0.7322828046142755
2020.0,8.0,21.0,7.0,88.86,24.39,22.03,20.3,-2.27,1.97,-0.76,2.195267117908946,0.3392621711521016,0.7447710886806057
2020.0,8.0,21.0,8.0,90.35,18.66,21.35,20.3,-1.93,1.76,-0.05,2.9174900341047074,0.25955851224674936,0.7572593727469359
2020.0,8.0,21.0,9.0,91.84,12.94,21.32,20.3,-1.59,1.55,0.66,4.276519556954289,0.1799939522225582,0.7697476568132662
2020.0,8.0,21.0,10.0,77.7,17.85,19.86,20.19,-0.98,1.33,0.71,2.622863334544187,0.2482915028726943,0.6512346791636626
2020.0,8.0,21.0,11.0,63.56,22.76,19.35,20.08,-0.37,1.12,0.76,1.682691475230184,0.3165890535228304,0.5327217015140592
2020.0,8.0,21.0,12.0,49.42,27.67,17.87,19.97,0.25,0.9,0.82,1.076183788610923,0.3848866041729665,0.41420872386445573
2020.0,8.0,21.0,13.0,63.77,24.06,18.69,19.85,1.87,0.85,0.9,1.597032145057406,0.3346719080737829,0.5344817952415285
2020.0,8.0,21.0,14.0,78.12,20.45,20.24,19.74,3.49,0.79,0.99,2.301769261090374,0.28445721197459933,0.6547548666186014
2020.0,8.0,21.0,15.0,92.47,16.85,21.58,19.63,5.11,0.74,1.07,3.306692544125524,0.234381614756577,0.7750279379956742
2020.0,8.0,21.0,16.0,98.46,16.71,18.89,19.63,4.76,0.62,0.81,3.550391500983997,0.23243423042032055,0.8252325162220621
2020.0,8.0,21.0,17.0,104.45,16.57,19.97,19.63,4.4,0.5,0.55,3.7982084848744777,0.2304868460840641,0.8754370944484501
2020.0,8.0,21.0,18.0,110.45,16.43,19.16,19.62,4.05,0.39,0.28,4.050615502382667,0.2285394617478077,0.9257254866618603
2020.0,8.0,21.0,19.0,110.62,16.07,18.85,19.86,3.99,0.17,-0.07,4.147731558841998,0.22353190202600545,0.9271503244412402
2020.0,8.0,21.0,20.0,110.79,15.7,18.7,20.1,3.94,-0.05,-0.42,4.252005069874815,0.21838524342304202,0.9285751622206202
2020.0,8.0,21.0,21.0,110.96,15.34,18.19,20.34,3.88,-0.26,-0.77,4.358468907658296,0.2133776837012398,0.93
2020.0,8.0,21.0,22.0,107.87,18.02,18.3,20.35,3.66,-0.09,-0.75,3.6069386524385707,0.25065618385243427,0.9041014780100939
2020.0,8.0,21.0,23.0,104.79,20.7,17.3,20.36,3.45,0.07,-0.74,3.0502986225728246,0.28793468400362865,0.87828677000721
2021.0,2.0,20.0,0.0,126.21,13.47,22.4,21.63,2.62,-1.27,-3.45,1.619240478045296,0.4198256735340729,0.6797987243090006
2021.0,2.0,20.0,1.0,128.24,11.41,23.01,21.32,2.07,-1.88,-3.4,1.9423301239750332,0.35562070787110406,0.6907328136073706
2021.0,2.0,20.0,2.0,130.28,9.35,22.19,21.01,1.53,-2.5,-3.34,2.4079713748388234,0.2914157422081352,0.7017207654145995
2021.0,2.0,20.0,3.0,132.31,7.3,22.79,20.7,0.99,-3.11,-3.29,3.1322397027435596,0.22752245113576333,0.7126548547129694
2021.0,2.0,20.0,4.0,137.71,8.01,23.12,20.39,0.67,-2.91,-3.77,2.971105977226481,0.2496513470681458,0.7417406094968108
2021.0,2.0,20.0,5.0,143.11,8.73,23.31,20.08,0.35,-2.71,-4.24,2.8329631071180112,0.2720919175911252,0.770826364280652
2021.0,2.0,20.0,6.0,148.51,9.44,22.19,19.77,0.02,-2.51,-4.71,2.718747560666989,0.2942208135235076,0.7999121190644932
2021.0,2.0,20.0,7.0,137.96,9.82,22.36,20.05,-2.78,-0.82,-4.14,2.427878105922216,0.3060644479661912,0.7430871722182849
2021.0,2.0,20.0,8.0,127.4,10.2,22.54,20.33,-5.58,0.86,-3.56,2.158511849285595,0.3179080824088748,0.6862083628632176
2021.0,2.0,20.0,9.0,116.84,10.58,23.15,20.61,-8.39,2.55,-2.99,1.9084951536171995,0.32975171685155835,0.6293295535081501
2021.0,2.0,20.0,10.0,125.15,10.34,22.85,20.42,-6.7,3.01,-3.18,2.0916812146580925,0.3222715266772319,0.6740892983699504
2021.0,2.0,20.0,11.0,133.47,10.11,23.22,20.23,-5.01,3.48,-3.38,2.281485356949779,0.31510301109350236,0.7189029057406094
2021.0,2.0,20.0,12.0,141.78,9.87,22.11,20.04,-3.32,3.94,-3.58,2.482464234352277,0.30762282091917587,0.7636626506024096
2021.0,2.0,20.0,13.0,154.69,10.01,21.58,19.5,-1.81,2.53,-3.29,2.6706276606071198,0.311986265187533,0.8331991495393337
2021.0,2.0,20.0,14.0,167.6,10.15,21.83,18.96,-0.3,1.12,-3.0,2.853600371654932,0.31634970945589014,0.9027356484762579
2021.0,2.0,20.0,15.0,180.52,10.29,22.12,18.42,1.21,-0.29,-2.72,3.031762179477235,0.3207131537242472,0.9723260099220411
2021.0,2.0,20.0,16.0,190.89,10.66,21.79,19.11,1.55,-0.88,-2.2,3.094647263706292,0.33224511357633385,1.0281814316087878
2021.0,2.0,20.0,17.0,201.27,11.03,20.86,19.8,1.89,-1.48,-1.68,3.1534700816228742,0.3437770734284205,1.084090715804394
2021.0,2.0,20.0,18.0,211.65,11.4,21.51,20.5,2.23,-2.08,-1.16,3.208474576271186,0.3553090332805071,1.14
2021.0,2.0,20.0,19.0,207.89,13.91,22.21,20.11,2.81,-2.14,-1.78,2.5828051880667138,0.43353935552033807,1.1197476966690287
2021.0,2.0,20.0,20.0,204.13,16.42,20.33,19.72,3.39,-2.21,-2.41,2.1484184021025867,0.511769677760169,1.099495393338058
2021.0,2.0,20.0,21.0,200.37,18.93,20.57,19.34,3.98,-2.27,-3.03,1.8292255762831986,0.59,1.079243090007087
2021.0,2.0,20.0,22.0,180.37,14.81,19.51,19.49,4.0,-1.64,-2.98,2.1047204830032085,0.4615900686740623,0.9715180722891565
2021.0,2.0,20.0,23.0,160.38,10.69,20.24,19.64,4.03,-1.02,-2.92,2.592732339795787,0.3331801373481247,0.8638469170800849
2024.0,4.0,11.0,0.0,19.16,56.82,9.58,19.37,-1.58,-1.31,-2.1,1.5956093897203782,0.585019305019305,0.933462296256493
2024.0,4.0,11.0,1.0,31.38,46.67,12.23,19.06,-1.83,-1.02,-2.75,3.18161368760756,0.48051480051480056,1.5288124664159055
2024.0,4.0,11.0,2.0,43.61,36.53,13.11,18.74,-2.09,-0.74,-3.41,5.648962899624064,0.37611325611325613,2.1246498298405876
2024.0,4.0,11.0,3.0,55.83,26.39,13.15,18.43,-2.34,-0.46,-4.06,10.010610079575597,0.2717117117117117,2.72
2024.0,4.0,11.0,4.0,48.16,29.94,18.21,18.46,-1.28,0.25,-3.43,7.611442839108271,0.3082625482625483,2.346322765538241
2024.0,4.0,11.0,5.0,40.48,33.48,15.18,18.5,-0.22,0.96,-2.79,5.72120306331882,0.3447104247104247,1.9721583378112129
2024.0,4.0,11.0,6.0,32.81,37.02,14.67,18.53,0.84,1.67,-2.16,4.19374600655904,0.38115830115830124,1.598481103349454
2024.0,4.0,11.0,7.0,21.87,55.76,15.94,18.36,0.26,1.18,-2.04,1.8559160430400654,0.5741055341055341,1.0654916711445461
2024.0,4.0,11.0,8.0,10.94,74.5,15.88,18.19,-0.32,0.7,-1.92,0.69485367252217,0.7670527670527671,0.5329894322049078
2024.0,4.0,11.0,9.0,0.0,93.24,13.57,18.02,-0.9,0.22,-1.8,0.0,0.96,0.0
2024.0,4.0,11.0,10.0,10.11,69.69,14.05,17.34,0.07,0.17,-1.67,0.6864564642572708,0.7175289575289575,0.49255239118753363
2024.0,4.0,11.0,11.0,20.22,46.14,14.57,16.67,1.04,0.13,-1.54,2.073651972002133,0.47505791505791506,0.9851047823750673
2024.0,4.0,11.0,12.0,30.33,22.6,15.41,16.0,2.01,0.09,-1.41,6.350329777976442,0.2326898326898327,1.4776571735626007
2024.0,4.0,11.0,13.0,20.28,35.61,14.25,16.05,1.61,0.12,-1.42,2.6948108358189904,0.3666409266409267,0.9880279419666848
2024.0,4.0,11.0,14.0,10.24,48.62,15.91,16.09,1.22,0.16,-1.43,0.9965918015353803,0.5005920205920207,0.4988859036360381
2024.0,4.0,11.0,15.0,0.19,61.62,17.58,16.14,0.82,0.19,-1.44,0.01459029977112674,0.6344401544401544,0.009256672040121799
2024.0,4.0,11.0,16.0,0.14,71.8,18.42,15.93,0.8,-0.06,-1.74,0.009226476914349522,0.7392535392535392,0.006820705713773958
2024.0,4.0,11.0,17.0,0.08,81.98,20.28,15.72,0.78,-0.32,-2.04,0.00461757949639491,0.8440669240669241,0.0038975461221565475
2024.0,4.0,11.0,18.0,0.03,92.15,17.94,15.5,0.76,-0.58,-2.34,0.0015404876578179107,0.9487773487773489,0.0014615797958087051
2024.0,4.0,11.0,19.0,11.71,77.36,19.28,15.66,0.98,-0.36,-1.59,0.7162633704288819,0.7964993564993565,0.5705033136306646
2024.0,4.0,11.0,20.0,23.4,62.56,23.12,15.83,1.19,-0.14,-0.85,1.7699109875476018,0.6441184041184042,1.14003224073079
2024.0,4.0,11.0,21.0,35.08,47.77,21.96,15.99,1.4,0.08,-0.1,3.474854715923976,0.4918404118404119,1.7090739745656458
2024.0,4.0,11.0,22.0,26.92,57.72,22.35,15.89,1.32,0.15,-0.06,2.206891800658593,0.5942857142857143,1.3115242701056782
2024.0,4.0,11.0,23.0,18.77,67.68,23.89,15.79,1.25,0.22,-0.01,1.3123093725506636,0.6968339768339769,0.9144617589109798
2020.0,4.0,24.0,0.0,73.7,45.71,10.04,8.59,-0.11,-1.67,1.45,8.678248930664838,0.2419843008397225,2.1
2020.0,4.0,24.0,1.0,64.73,44.96,10.17,9.53,0.59,-1.87,1.76,7.749169159113014,0.23801387367652427,1.8444097693351427
2020.0,4.0,24.0,2.0,55.75,44.21,11.35,10.47,1.28,-2.07,2.07,6.787349201158603,0.234043446513326,1.5885345997286295
2020.0,4.0,24.0,3.0,46.78,43.47,10.98,11.4,1.98,-2.27,2.37,5.792238209253583,0.2301259583789704,1.3329443690637721
2020.0,4.0,24.0,4.0,43.02,36.09,12.12,10.99,2.14,-2.31,2.3,6.415926216368498,0.19105695509309967,1.225807327001357
2020.0,4.0,24.0,5.0,39.27,28.72,13.87,10.58,2.3,-2.35,2.23,7.359567664510987,0.15204089083607156,1.118955223880597
2020.0,4.0,24.0,6.0,35.52,21.34,11.11,10.17,2.46,-2.39,2.15,8.958893603597565,0.1129718875502008,1.0121031207598372
2020.0,4.0,24.0,7.0,36.25,21.88,11.53,9.94,2.72,-2.09,1.94,8.917364730279136,0.11583059510770354,1.0329036635006785
2020.0,4.0,24.0,8.0,36.97,22.42,13.81,9.7,2.99,-1.79,1.73,8.87543564285068,0.11868930266520628,1.0534192672998641
2020.0,4.0,24.0,9.0,37.7,22.96,14.65,9.47,3.26,-1.49,1.52,8.837823079723336,0.121548010222709,1.0742198100407057
2020.0,4.0,24.0,10.0,34.3,33.56,10.04,8.97,3.29,-1.2,1.27,5.501080557510012,0.1776633807959109,0.9773405698778832
2020.0,4.0,24.0,11.0,30.91,44.17,10.83,8.48,3.33,-0.91,1.01,3.766582139306202,0.23383169039795546,0.8807462686567165
2020.0,4.0,24.0,12.0,27.52,54.78,10.97,7.98,3.36,-0.62,0.75,2.703972301501895,0.29,0.7841519674355495
2020.0,4.0,24.0,13.0,38.25,44.12,10.63,7.59,3.13,-0.71,1.45,4.666290503278152,0.23356699525374222,1.0898914518317504
2020.0,4.0,24.0,14.0,48.99,33.46,9.99,7.2,2.9,-0.79,2.15,7.880564713584008,0.17713399050748446,1.3959158751696066
2020.0,4.0,24.0,15.0,59.72,22.8,10.83,6.81,2.67,-0.88,2.85,14.09810656337189,0.12070098576122672,1.7016553595658073
2020.0,4.0,24.0,16.0,61.57,21.06,10.37,6.67,1.3,-0.58,2.84,15.735720161350631,0.11148959474260678,1.7543690637720488
2020.0,4.0,24.0,17.0,63.41,19.32,11.78,6.53,-0.07,-0.28,2.82,17.665521716753563,0.10227820372398685,1.8067978290366349
2020.0,4.0,24.0,18.0,65.26,17.58,11.78,6.38,-1.45,0.02,2.8,19.980393431219802,0.0930668127053669,1.8595115332428767
2020.0,4.0,24.0,19.0,57.98,20.16,12.42,6.28,-0.94,0.22,2.39,15.479734945959859,0.10672508214676887,1.6520759837177748
2020.0,4.0,24.0,20.0,50.69,22.73,11.97,6.17,-0.44,0.41,1.98,12.003245601263824,0.12033041255932822,1.4443554952510176
2020.0,4.0,24.0,21.0,43.41,25.31,12.58,6.06,0.07,0.61,1.57,9.231525583027791,0.13398868200073016,1.236919945725916
2020.0,4.0,24.0,22.0,35.0,35.27,14.02,6.26,0.52,0.12,1.62,5.341194849934211,0.18671595472800293,0.9972862957937585
2020.0,4.0,24.0,23.0,26.59,45.24,16.06,6.46,0.96,-0.38,1.67,3.1635272371336405,0.23949616648411828,0.7576526458616011
2021.0,9.0,19.0,0.0,129.29,6.79,29.62,8.02,3.12,-1.94,-2.89,2.260167922465715,0.3946217712177122,0.8919114688128772
2021.0,9.0,19.0,1.0,134.19,6.37,22.08,7.78,3.32,-2.16,-2.53,2.500496587960145,0.3702121771217712,0.9257142857142857
2021.0,9.0,19.0,2.0,139.09,5.94,23.0,7.53,3.52,-2.39,-2.17,2.7794253092710504,0.34522140221402214,0.9595171026156942
2021.0,9.0,19.0,3.0,143.99,5.51,27.17,7.28,3.71,-2.62,-1.81,3.1018891849063444,0.32023062730627305,0.9933199195171026
2021.0,9.0,19.0,4.0,142.31,5.04,27.63,6.91,3.76,-2.5,-1.42,3.3515864651248384,0.29291512915129153,0.9817303822937626
2021.0,9.0,19.0,5.0,140.63,4.57,28.91,6.53,3.8,-2.38,-1.02,3.6526437986049043,0.26559963099630995,0.9701408450704225
2021.0,9.0,19.0,6.0,138.95,4.09,29.18,6.16,3.85,-2.26,-0.62,4.032559544014582,0.2377029520295203,0.9585513078470824
2021.0,9.0,19.0,7.0,144.35,4.13,29.76,6.53,3.72,-2.31,-0.63,4.148702397051014,0.24002767527675278,0.9958033917792468
2021.0,9.0,19.0,8.0,149.74,4.17,29.45,6.89,3.59,-2.37,-0.64,4.26233244094988,0.24235239852398524,1.0329864903707962
2021.0,9.0,19.0,9.0,155.14,4.21,29.51,7.26,3.46,-2.42,-0.65,4.374085188494549,0.24467712177121773,1.0702385743029605
2021.0,9.0,19.0,10.0,161.41,4.23,29.87,7.37,3.39,-2.43,-0.49,4.529347228900169,0.24583948339483397,1.1134923828686403
2021.0,9.0,19.0,11.0,167.68,4.25,30.61,7.49,3.31,-2.43,-0.33,4.683147979513737,0.2470018450184502,1.1567461914343202
2021.0,9.0,19.0,12.0,173.95,4.27,31.2,7.6,3.24,-2.44,-0.17,4.835507973681277,0.24816420664206637,1.2
2021.0,9.0,19.0,13.0,173.18,6.46,30.66,7.75,3.1,-2.38,-0.36,3.182077575285118,0.3754428044280443,1.1946881287726359
2021.0,9.0,19.0,14.0,172.41,8.65,30.96,7.9,2.97,-2.32,-0.54,2.3658755173485173,0.5027214022140222,1.1893762575452718
2021.0,9.0,19.0,15.0,171.64,10.84,30.04,8.04,2.84,-2.26,-0.73,1.8794672798696943,0.63,1.1840643863179074
2021.0,9.0,19.0,16.0,164.49,8.37,28.54,8.35,2.93,-2.03,-1.25,2.332703754283927,0.4864483394833948,1.134739867778097
2021.0,9.0,19.0,17.0,157.33,5.91,28.96,8.65,3.03,-1.81,-1.78,3.159872850603165,0.3434778597785978,1.085346363897672
2021.0,9.0,19.0,18.0,150.17,3.45,29.0,8.95,3.12,-1.58,-2.3,5.166657006021141,0.20050738007380076,1.0359528600172463
2021.0,9.0,19.0,19.0,148.74,3.37,29.93,8.55,3.65,-2.05,-2.17,5.2389399681563,0.1958579335793358,1.0260879563092844
2021.0,9.0,19.0,20.0,147.31,3.29,30.81,8.14,4.18,-2.52,-2.04,5.314738211124781,0.19120848708487084,1.0162230526013223
2021.0,9.0,19.0,21.0,145.88,3.21,30.62,7.74,4.71,-2.99,-1.91,5.394314559661783,0.1865590405904059,1.0063581488933602
2021.0,9.0,19.0,22.0,149.79,3.47,29.05,7.7,4.57,-2.48,-2.22,5.123879310681473,0.201669741697417,1.0333314170738717
2021.0,9.0,19.0,23.0,153.71,3.73,29.17,7.66,4.43,-1.96,-2.52,4.891463717285751,0.21678044280442804,1.0603736705949987
2023.0,10.0,7.0,0.0,32.44,31.51,15.27,18.93,-1.18,1.0,0.26,2.301233491726668,0.13221522892755772,0.3042581129244044
2023.0,10.0,7.0,1.0,33.54,30.24,13.6,18.61,-1.11,0.94,0.68,2.479188308225185,0.1268863383931877,0.31457512661789533
2023.0,10.0,7.0,2.0,34.63,28.97,14.58,18.28,-1.04,0.89,1.11,2.6719740748016068,0.12155744785881772,0.32479834927780904
2023.0,10.0,7.0,3.0,35.73,27.7,14.76,17.95,-0.98,0.83,1.54,2.883244623228332,0.11622855732444773,0.3351153629712999
2023.0,10.0,7.0,4.0,41.59,22.23,15.65,17.44,-0.27,1.14,1.92,4.181939073815144,0.09327656423546835,0.3900769086475333
2023.0,10.0,7.0,5.0,47.45,16.75,14.75,16.92,0.44,1.45,2.3,6.332127472143075,0.0702826113785018,0.44503845432376665
2023.0,10.0,7.0,6.0,53.31,11.27,14.26,16.41,1.14,1.77,2.68,10.573359778694085,0.047288658521535236,0.5
2023.0,10.0,7.0,7.0,48.72,13.41,14.74,16.98,1.65,1.84,2.58,8.120948295850614,0.0562680488707886,0.45694991558806974
2023.0,10.0,7.0,8.0,44.12,15.54,15.17,17.55,2.16,1.91,2.47,6.346185069413246,0.0652054794520548,0.41380604014256234
2023.0,10.0,7.0,9.0,39.53,17.68,14.56,18.12,2.66,1.99,2.36,4.997730085981687,0.07418486980130816,0.37075595573063214
2023.0,10.0,7.0,10.0,38.05,22.08,13.76,18.08,1.29,1.75,1.81,3.851978334151306,0.09264716771566087,0.356874882761208
2023.0,10.0,7.0,11.0,36.57,26.48,14.77,18.03,-0.09,1.51,1.26,3.086990004379359,0.11110946563001359,0.3429938097917839
2023.0,10.0,7.0,12.0,35.09,30.88,14.57,17.98,-1.47,1.28,0.71,2.5400035302419055,0.12957176354436628,0.3291127368223598
2023.0,10.0,7.0,13.0,24.15,47.6,13.41,18.81,0.31,1.56,0.34,1.1340662502214958,0.1997284956189066,0.22650534608891387
2023.0,10.0,7.0,14.0,13.22,64.31,12.47,19.64,2.08,1.84,-0.04,0.4594954224438763,0.2698432679254597,0.12399174638904521
2023.0,10.0,7.0,15.0,2.28,81.03,10.75,20.46,3.86,2.12,-0.41,0.06289516369293918,0.34,0.021384355655599322
2023.0,10.0,7.0,16.0,10.83,68.87,10.7,19.7,3.91,2.22,0.36,0.3515010424231827,0.2889769221276071,0.10157568936409679
2023.0,10.0,7.0,17.0,19.37,56.7,11.3,18.94,3.96,2.31,1.13,0.7636156236187132,0.237911884487227,0.18167323203901709
2023.0,10.0,7.0,18.0,27.92,44.54,9.44,18.18,4.01,2.41,1.9,1.4011784359413284,0.18688880661483404,0.26186456574751454
2023.0,10.0,7.0,19.0,25.28,45.39,9.75,18.0,3.59,2.14,1.86,1.2449305674688995,0.19045538689374308,0.23710373288313638
2023.0,10.0,7.0,20.0,22.65,46.24,9.89,17.82,3.18,1.88,1.83,1.0949105101243342,0.19402196717265213,0.21243669105233537
2023.0,10.0,7.0,21.0,20.02,47.1,10.94,17.64,2.76,1.61,1.79,0.9501045757725073,0.19763050721954833,0.1877696492215344
2023.0,10.0,7.0,22.0,34.06,46.11,8.48,18.63,2.98,1.69,1.1,1.6511166811644509,0.19347649018881896,0.3194522603639092
