year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,ratio_satellite,NO2_satellite_filled,HCHO_satellite_filled
2024.0,5.0,5.0,14.0,5.05,82.43,19.63,7.59,1.63,-2.29,2.37,0.49445167709411236,0.9016042130848695,0.44579971523493117
2024.0,5.0,5.0,15.0,3.85,85.05,19.69,6.99,1.51,-2.28,2.31,0.3653458576144274,0.9302612922827629,0.3398671096345515
2024.0,5.0,5.0,16.0,2.6,89.61,18.55,6.81,1.43,-2.34,2.44,0.23417182826672675,0.9801377354668829,0.22952064546748935
2024.0,5.0,5.0,17.0,1.35,94.18,16.79,6.62,1.34,-2.39,2.57,0.11568921078632108,1.0301235568158802,0.11917418130042716
2024.0,5.0,5.0,18.0,0.1,98.74,17.93,6.44,1.26,-2.44,2.69,0.008173812160523123,1.08,0.008827717133364974
2024.0,5.0,5.0,19.0,0.15,96.27,21.17,6.35,1.42,-2.07,2.47,0.012575291566376648,1.0529835932752685,0.013241575700047461
2024.0,5.0,5.0,20.0,0.21,93.79,17.85,6.27,1.57,-1.7,2.24,0.018070931301131375,1.0258578083856595,0.018538205980066447
2024.0,5.0,5.0,21.0,0.27,91.32,16.14,6.18,1.72,-1.33,2.02,0.02386248329359553,0.9988414016609277,0.02383483626008543
2024.0,5.0,5.0,22.0,14.8,79.76,19.28,6.18,1.79,-1.59,1.89,1.4975948781851538,0.8724002430625888,1.3065021357380162
2024.0,5.0,5.0,23.0,29.34,68.2,18.44,6.18,1.87,-1.84,1.76,3.4721102817448326,0.7459590844642497,2.5900522069292835
2022.0,3.0,26.0,0.0,130.97,18.08,14.34,5.59,-1.01,-1.2,0.61,0.938486807795256,0.31685608072225174,0.29736525172754197
2022.0,3.0,26.0,1.0,129.45,19.05,18.35,5.48,-0.8,-1.27,0.62,0.8803631294719586,0.33385554965480624,0.2939141164856861
2022.0,3.0,26.0,2.0,127.93,20.02,21.59,5.36,-0.6,-1.35,0.64,0.8278718155815886,0.3508550185873606,0.29046298124383024
2022.0,3.0,26.0,3.0,126.41,20.99,19.5,5.24,-0.39,-1.42,0.65,0.7802320095019527,0.36785448751991506,0.2870118460019743
2022.0,3.0,26.0,4.0,122.65,26.55,18.26,5.22,-0.21,-0.2,1.82,0.5984912397464475,0.46529474243228897,0.2784748272458046
2022.0,3.0,26.0,5.0,118.89,32.11,19.28,5.19,-0.03,1.02,2.99,0.4796890361597749,0.5627349973446628,0.2699378084896348
2022.0,3.0,26.0,6.0,115.14,37.66,18.66,5.16,0.15,2.24,4.16,0.39609620389482186,0.66,0.26142349457058245
2022.0,3.0,26.0,7.0,119.63,31.45,18.15,6.07,-0.38,1.48,4.47,0.49280399942150127,0.5511683483802443,0.27161796643632774
2022.0,3.0,26.0,8.0,124.11,25.23,20.78,6.97,-0.91,0.73,4.79,0.6373005538314312,0.442161444503452,0.2817897334649556
2022.0,3.0,26.0,9.0,128.6,19.01,22.52,7.88,-1.44,-0.03,5.1,0.8764227099576135,0.33315454062665967,0.2919842053307009
2022.0,3.0,26.0,10.0,153.27,21.62,17.54,7.68,-2.7,-0.97,3.68,0.9184515228528166,0.3788953797132237,0.3479970384995065
2022.0,3.0,26.0,11.0,177.94,24.23,18.98,7.47,-3.96,-1.92,2.27,0.9514258411828954,0.42463621879978763,0.404009871668312
2022.0,3.0,26.0,12.0,202.6,26.84,18.78,7.27,-5.22,-2.86,0.85,0.9779388520074063,0.47037705788635165,0.46
2022.0,3.0,26.0,13.0,179.09,25.19,19.24,7.65,-3.52,-2.51,2.12,0.9210812459309664,0.44146043547530545,0.40662092793682136
2022.0,3.0,26.0,14.0,155.58,23.53,18.89,8.03,-1.83,-2.15,3.4,0.8566168458190949,0.41236856080722256,0.35324185587364265
2022.0,3.0,26.0,15.0,132.07,21.88,20.19,8.42,-0.13,-1.8,4.67,0.7820087833293218,0.38345193839617636,0.29986278381046394
2022.0,3.0,26.0,16.0,139.13,22.02,20.93,7.19,-0.1,-0.58,3.42,0.8185745561464753,0.3859054699946894,0.3158923988153998
2022.0,3.0,26.0,17.0,146.2,22.16,21.73,5.95,-0.07,0.63,2.17,0.8547367700907779,0.3883590015932024,0.33194471865745306
2022.0,3.0,26.0,18.0,153.27,22.3,21.18,4.72,-0.04,1.85,0.92,0.8904449293308473,0.39081253319171544,0.3479970384995065
2022.0,3.0,26.0,19.0,159.88,23.59,20.66,4.68,0.2,1.22,0.61,0.8780534820554622,0.41342007434944245,0.363004935834156
2022.0,3.0,26.0,20.0,166.49,24.87,21.14,4.63,0.45,0.59,0.3,0.8672955914474793,0.4358523632501329,0.3780128331688056
2022.0,3.0,26.0,21.0,173.11,26.15,24.5,4.59,0.69,-0.04,-0.02,0.8576404064503136,0.4582846521508232,0.39304343534057257
2022.0,3.0,26.0,22.0,169.61,25.74,19.7,4.58,1.25,0.21,0.21,0.853685062565077,0.4510993096123208,0.3850967423494571
2022.0,3.0,26.0,23.0,166.12,25.33,17.3,4.57,1.81,0.46,0.43,0.8496528205266833,0.4439139670738184,0.37717275419545904
2019.0,11.0,22.0,0.0,41.96,34.27,8.08,13.56,2.29,-1.25,5.51,1.8011237286648913,0.31966965574108436,0.5757646022894041
2019.0,11.0,22.0,1.0,27.99,55.19,8.72,13.32,2.6,-1.24,5.36,0.7460444040078679,0.5148108637394352,0.3840717640152626
2019.0,11.0,22.0,2.0,14.01,76.1,10.03,13.08,2.91,-1.23,5.21,0.27081683063422374,0.7098587920016491,0.19224170824772527
2019.0,11.0,22.0,3.0,0.04,97.02,9.41,12.84,3.22,-1.22,5.06,0.0006064861586561304,0.905,0.000548869973583798
2019.0,11.0,22.0,4.0,21.15,70.9,7.85,14.58,3.69,-1.11,5.32,0.4388198950761973,0.6613533292104722,0.29021499853243315
2019.0,11.0,22.0,5.0,42.25,44.79,8.75,16.33,4.16,-0.99,5.59,1.3876112862896577,0.41779993815708105,0.5797439095978867
2019.0,11.0,22.0,6.0,63.35,18.67,7.77,18.07,4.62,-0.88,5.85,4.991424127741036,0.1741532673675531,0.8692728206633401
2019.0,11.0,22.0,7.0,64.95,17.09,11.19,18.41,3.89,-0.39,4.76,5.590610880599056,0.1594150690579262,0.8912276196066922
2019.0,11.0,22.0,8.0,66.55,15.51,10.13,18.75,3.15,0.11,3.67,6.3118756566054515,0.14467687074829932,0.9131824185500439
2019.0,11.0,22.0,9.0,68.14,13.94,10.07,19.1,2.41,0.6,2.58,7.190540358442257,0.13003195217480934,0.9349999999999999
2019.0,11.0,22.0,10.0,60.2,16.34,9.52,19.46,1.77,0.17,2.47,5.419592234075321,0.15241908884766028,0.826049310243616
2019.0,11.0,22.0,11.0,52.25,18.75,8.56,19.82,1.13,-0.26,2.36,4.099276335526305,0.17489950525664813,0.7169614029938363
2019.0,11.0,22.0,12.0,44.3,21.16,9.8,20.19,0.5,-0.69,2.25,3.0797129242649186,0.19737992166563595,0.6078734957440562
2019.0,11.0,22.0,13.0,49.0,20.37,9.29,19.56,0.95,-0.31,3.49,3.5385653762003813,0.19001082251082255,0.6723657176401526
2019.0,11.0,22.0,14.0,53.69,19.59,8.73,18.94,1.41,0.06,4.73,4.031634386277675,0.18273500309214594,0.7367207220428529
2019.0,11.0,22.0,15.0,58.38,18.81,8.68,18.31,1.86,0.44,5.97,4.565595882039211,0.17545918367346938,0.8010757264455532
2019.0,11.0,22.0,16.0,54.67,17.93,6.73,18.83,2.07,0.48,5.04,4.485294431759269,0.16725056689342405,0.750168036395656
2019.0,11.0,22.0,17.0,50.96,17.05,6.96,19.35,2.28,0.52,4.11,4.396703799514945,0.1590419501133787,0.6992603463457586
2019.0,11.0,22.0,18.0,47.25,16.17,6.4,19.86,2.49,0.56,3.18,4.298470649475323,0.15083333333333335,0.6483526562958614
2019.0,11.0,22.0,19.0,43.26,20.39,6.94,19.57,2.24,0.84,2.09,3.120983423860344,0.1901973819830963,0.5936028764308776
2019.0,11.0,22.0,20.0,39.28,24.6,10.34,19.29,1.99,1.12,1.0,2.3488676400319934,0.22946815089672237,0.5389903140592897
2019.0,11.0,22.0,21.0,35.3,28.81,10.44,19.0,1.74,1.39,-0.09,1.802410131102453,0.2687389198103484,0.4843777516877017
2019.0,11.0,22.0,22.0,24.31,43.13,6.72,19.63,2.17,1.04,0.61,0.8291396300212148,0.40231550195835913,0.3335757264455532
2019.0,11.0,22.0,23.0,13.33,57.44,6.97,20.26,2.6,0.68,1.31,0.34137985602970966,0.535798804370233,0.1829109186968007
2020.0,8.0,21.0,0.0,21.71,51.85,20.3,21.53,2.16,-1.54,4.17,1.3271449087856368,0.21,0.27870043084498375
2020.0,8.0,21.0,1.0,32.56,49.06,21.36,21.27,0.78,-0.79,3.03,2.1036047121429897,0.19870009643201542,0.4179864591576541
2020.0,8.0,21.0,2.0,43.4,46.27,21.6,21.02,-0.6,-0.04,1.89,2.9730178221050183,0.18740019286403084,0.5571441132506814
2020.0,8.0,21.0,3.0,54.25,43.48,20.89,20.76,-1.98,0.71,0.75,3.9547359311407315,0.17610028929604626,0.6964301415633517
2020.0,8.0,21.0,4.0,55.2,45.73,22.1,20.46,-2.23,1.09,0.45,3.826001702796578,0.18521311475409832,0.7086256924294382
2020.0,8.0,21.0,5.0,56.15,47.97,20.82,20.15,-2.47,1.47,0.15,3.710114601871502,0.19428543876567017,0.7208212432955244
2020.0,8.0,21.0,6.0,57.1,50.22,21.67,19.85,-2.71,1.84,-0.15,3.603849801566396,0.20339826422372226,0.7330167941616108
2020.0,8.0,21.0,7.0,65.01,38.88,21.56,20.12,-2.32,1.78,-0.13,5.299820887036466,0.15746962391513983,0.8345608018992351
2020.0,8.0,21.0,8.0,72.93,27.54,20.96,20.39,-1.92,1.72,-0.12,8.393624958149125,0.11154098360655736,0.9362331838565023
2020.0,8.0,21.0,9.0,80.84,16.2,21.19,20.66,-1.52,1.66,-0.1,15.816798172885203,0.06561234329797493,1.0377771915941265
2020.0,8.0,21.0,10.0,72.25,17.97,19.8,20.49,-1.09,1.32,0.19,12.743744537017333,0.07278109932497588,0.9275037369207773
2020.0,8.0,21.0,11.0,63.67,19.74,19.42,20.32,-0.66,0.99,0.48,10.223391310324129,0.07994985535197684,0.8173586564670711
2020.0,8.0,21.0,12.0,55.09,21.51,17.97,20.15,-0.23,0.65,0.78,8.117824249251283,0.08711861137897782,0.707213576013365
2020.0,8.0,21.0,13.0,66.86,19.66,19.15,19.98,0.8,0.51,0.81,10.779289634947935,0.079625843780135,0.8583100325331926
2020.0,8.0,21.0,14.0,78.63,17.8,20.47,19.82,1.83,0.37,0.84,14.001531957570654,0.07209257473481195,1.0094064890530203
2020.0,8.0,21.0,15.0,90.4,15.94,21.16,19.66,2.87,0.23,0.87,17.975765587605952,0.06455930568948891,1.160502945572848
2020.0,8.0,21.0,16.0,89.58,19.17,18.7,20.08,2.74,0.18,0.88,14.811403993913098,0.07764127290260367,1.1499762595621208
2020.0,8.0,21.0,17.0,88.75,22.4,20.06,20.49,2.62,0.13,0.88,12.558206672055968,0.0907232401157184,1.1393211993317505
2020.0,8.0,21.0,18.0,87.93,25.63,18.96,20.91,2.5,0.08,0.88,10.874160770617594,0.10380520732883315,1.1287945133210235
2020.0,8.0,21.0,19.0,94.12,25.64,18.64,20.88,2.77,-0.19,0.62,11.635128398943348,0.10384570877531339,1.2082581552800493
2020.0,8.0,21.0,20.0,100.32,25.66,18.55,20.84,3.05,-0.46,0.36,12.391907246805205,0.10392671166827386,1.2878501714587178
2020.0,8.0,21.0,21.0,106.51,25.67,18.03,20.81,3.32,-0.73,0.09,13.151394294935725,0.1039672131147541,1.3673138134177438
2020.0,8.0,21.0,22.0,110.12,23.74,17.94,20.74,3.16,-0.54,-0.14,14.702553579021746,0.09615043394406941,1.4136569067088718
2020.0,8.0,21.0,23.0,113.73,21.81,16.9,20.67,2.99,-0.36,-0.38,16.528241741446696,0.08833365477338476,1.46
2021.0,2.0,20.0,0.0,124.66,18.46,22.63,22.07,2.22,-1.74,-4.14,1.2115839791260832,0.7602574002574003,0.9211156861639123
2021.0,2.0,20.0,1.0,124.18,16.08,23.15,21.79,1.74,-2.18,-4.45,1.3855548000135542,0.6622393822393822,0.9175689548197868
2021.0,2.0,20.0,2.0,123.7,13.71,21.53,21.5,1.27,-2.62,-4.75,1.61878935913701,0.5646332046332047,0.9140222234756615
2021.0,2.0,20.0,3.0,123.22,11.33,23.14,21.22,0.79,-3.06,-5.05,1.9512341609284076,0.46661518661518664,0.910475492131536
2021.0,2.0,20.0,4.0,125.75,11.82,23.45,20.81,0.12,-2.78,-5.23,1.9087480804128603,0.4867953667953668,0.9291697219245305
2021.0,2.0,20.0,5.0,128.29,12.31,23.58,20.39,-0.54,-2.51,-5.41,1.869790067013987,0.506975546975547,0.9479378419538609
2021.0,2.0,20.0,6.0,130.82,12.8,22.27,19.98,-1.2,-2.24,-5.6,1.8336746087580726,0.5271557271557272,0.9666320717468554
2021.0,2.0,20.0,7.0,122.24,13.9,22.71,20.44,-3.43,-0.48,-5.39,1.5778170221451584,0.5724581724581724,0.9032342489706131
2021.0,2.0,20.0,8.0,113.66,15.0,22.85,20.89,-5.65,1.27,-5.19,1.3594852149021377,0.6177606177606177,0.8398364261943708
2021.0,2.0,20.0,9.0,105.07,16.11,23.51,21.35,-7.87,3.02,-4.99,1.1701493291089635,0.6634749034749035,0.7763647131817926
2021.0,2.0,20.0,10.0,110.18,16.63,22.89,20.82,-6.15,3.14,-5.33,1.1886900158011342,0.6848906048906048,0.8141226239494614
2021.0,2.0,20.0,11.0,115.29,17.16,23.04,20.29,-4.44,3.27,-5.67,1.2054035101165688,0.7067181467181467,0.8518805347171303
2021.0,2.0,20.0,12.0,120.4,17.68,22.07,19.77,-2.72,3.39,-6.02,1.2218061936893538,0.7281338481338482,0.8896384454847991
2021.0,2.0,20.0,13.0,139.37,17.96,21.41,19.68,-1.61,2.23,-5.53,1.3922623014747144,0.7396653796653797,1.02980822381409
2021.0,2.0,20.0,14.0,158.33,18.23,21.49,19.6,-0.49,1.07,-5.04,1.5582410431839242,0.7507850707850708,1.1699041119070452
2021.0,2.0,20.0,15.0,177.29,18.5,22.11,19.51,0.63,-0.09,-4.55,1.7193749999999999,0.761904761904762,1.31
2021.0,2.0,20.0,16.0,171.13,17.02,21.86,19.81,1.1,-0.73,-4.31,1.80395080861129,0.700952380952381,1.2644836144170568
2021.0,2.0,20.0,17.0,164.96,15.54,20.81,20.12,1.57,-1.37,-4.07,1.9045208415590282,0.6399999999999999,1.2188933385977778
2021.0,2.0,20.0,18.0,158.8,14.06,21.34,20.42,2.04,-2.0,-3.82,2.02639111951575,0.5790476190476191,1.1733769530148346
2021.0,2.0,20.0,19.0,160.24,17.14,22.15,20.34,2.66,-2.26,-4.03,1.6773288419918373,0.7058944658944659,1.184017147047211
2021.0,2.0,20.0,20.0,161.68,20.22,20.48,20.26,3.28,-2.52,-4.23,1.4346079902615594,0.8327413127413127,1.1946573410795873
2021.0,2.0,20.0,21.0,163.13,23.31,20.52,20.18,3.9,-2.77,-4.44,1.2555952347378119,0.96,1.2053714253482994
2021.0,2.0,20.0,22.0,150.91,19.21,19.36,20.14,3.97,-2.15,-4.75,1.40944700259641,0.7911454311454311,1.1150775565457725
2021.0,2.0,20.0,23.0,138.7,15.12,20.06,20.11,4.04,-1.53,-5.07,1.6458216313040155,0.6227027027027027,1.0248575779795814
2024.0,4.0,11.0,0.0,31.43,41.76,9.67,19.17,-2.52,-1.17,-1.46,3.1705303139834693,0.3366736339205733,1.0674339622641509
2024.0,4.0,11.0,1.0,41.27,34.48,11.04,18.99,-2.51,-1.05,-1.92,5.042143836915758,0.2779814870110481,1.401622641509434
2024.0,4.0,11.0,2.0,51.11,27.2,13.38,18.81,-2.5,-0.92,-2.38,7.9156210691823885,0.21928934010152284,1.7358113207547168
2024.0,4.0,11.0,3.0,60.95,19.92,12.96,18.63,-2.5,-0.8,-2.84,12.889390896921014,0.16059719319199764,2.07
2024.0,4.0,11.0,4.0,51.37,24.04,17.53,18.67,-1.7,0.11,-2.73,9.001670695591205,0.19381307853090474,1.744641509433962
2024.0,4.0,11.0,5.0,41.78,28.16,14.74,18.72,-0.91,1.01,-2.63,6.250054495425957,0.2270289638698119,1.4189433962264149
2024.0,4.0,11.0,6.0,32.19,32.28,14.55,18.77,-0.12,1.92,-2.53,4.200833508685791,0.26024484920871904,1.0932452830188677
2024.0,4.0,11.0,7.0,21.91,52.2,16.16,18.68,-0.54,1.29,-2.36,1.768153208511048,0.42084204240071665,0.7441132075471697
2024.0,4.0,11.0,8.0,11.62,72.11,15.79,18.59,-0.97,0.67,-2.18,0.6788262865346354,0.5813586145117946,0.39464150943396215
2024.0,4.0,11.0,9.0,1.33,92.03,13.39,18.51,-1.4,0.05,-2.01,0.060879382372578804,0.7419558077037922,0.04516981132075472
2024.0,4.0,11.0,10.0,3.9,77.86,13.77,17.83,-0.38,-0.07,-1.37,0.21100766251956823,0.6277157360406092,0.13245283018867923
2024.0,4.0,11.0,11.0,6.48,63.69,14.32,17.16,0.63,-0.2,-0.73,0.4285996142873648,0.5134756643774261,0.2200754716981132
2024.0,4.0,11.0,12.0,9.05,49.52,14.64,16.48,1.65,-0.32,-0.09,0.7698674571483726,0.39923559271424314,0.3073584905660377
2024.0,4.0,11.0,13.0,6.04,56.1,13.74,16.57,1.44,-0.36,-0.21,0.4535467886411282,0.4522842639593909,0.2051320754716981
2024.0,4.0,11.0,14.0,3.02,62.68,14.74,16.67,1.24,-0.41,-0.33,0.2029672530533447,0.5053329352045387,0.10256603773584905
2024.0,4.0,11.0,15.0,0.0,69.26,16.94,16.76,1.04,-0.46,-0.45,0.0,0.5583816064496865,0.0
2024.0,4.0,11.0,16.0,0.0,78.19,18.05,16.5,0.85,-0.93,-0.67,0.0,0.6303762317109586,0.0
2024.0,4.0,11.0,17.0,0.0,87.13,18.68,16.24,0.65,-1.4,-0.88,0.0,0.7024514780531502,0.0
2024.0,4.0,11.0,18.0,0.0,96.06,17.8,15.98,0.45,-1.87,-1.1,0.0,0.7744461033144222,0.0
2024.0,4.0,11.0,19.0,0.02,97.45,19.31,16.12,0.73,-1.45,-0.64,0.0008645620556905491,0.7856524335622574,0.0006792452830188679
2024.0,4.0,11.0,20.0,0.04,98.84,22.15,16.25,1.0,-1.03,-0.18,0.0017048072101789563,0.7968587638100926,0.0013584905660377357
2024.0,4.0,11.0,21.0,0.06,100.23,22.36,16.39,1.28,-0.61,0.27,0.0025217471513631845,0.8080650940579278,0.0020377358490566034
2024.0,4.0,11.0,22.0,0.04,100.35,22.33,16.33,1.33,-0.67,0.04,0.0016791544061194623,0.8090325470289639,0.0013584905660377357
2024.0,4.0,11.0,23.0,0.03,100.47,23.86,16.26,1.39,-0.73,-0.18,0.0012578616352201255,0.81,0.0010188679245283017
2021.0,9.0,19.0,0.0,118.39,10.14,28.69,8.37,2.4,-2.49,-1.89,8.66867682087415,0.1196234939759036,1.0369774094608941
2021.0,9.0,19.0,1.0,120.14,20.04,22.17,8.04,2.79,-2.5,-1.41,4.451082634652387,0.23641566265060235,1.052305650583933
2021.0,9.0,19.0,2.0,121.89,29.94,23.03,7.72,3.18,-2.51,-0.93,3.0226789924249746,0.3532078313253012,1.0676338917069719
2021.0,9.0,19.0,3.0,123.65,39.84,27.27,7.4,3.57,-2.53,-0.46,2.3043611122963514,0.47,1.083049722779285
2021.0,9.0,19.0,4.0,125.32,38.03,27.35,7.13,3.75,-2.48,-0.59,2.44663851121096,0.4486470883534136,1.0976772443081277
2021.0,9.0,19.0,5.0,126.99,36.21,28.57,6.87,3.94,-2.43,-0.72,2.6038546934222304,0.4271762048192771,1.1123047658369707
2021.0,9.0,19.0,6.0,128.66,34.39,28.74,6.6,4.12,-2.38,-0.85,2.77771137878119,0.40570532128514053,1.1269322873658134
2021.0,9.0,19.0,7.0,142.29,35.62,29.27,6.94,3.87,-2.41,-0.45,2.965897998193841,0.4202158634538152,1.246317388226967
2021.0,9.0,19.0,8.0,155.91,36.84,29.03,7.28,3.63,-2.45,-0.04,3.1421730301067083,0.43460843373493974,1.3656148991388461
2021.0,9.0,19.0,9.0,169.54,38.07,29.18,7.62,3.38,-2.49,0.36,3.306473517428701,0.4491189759036144,1.4849999999999999
2021.0,9.0,19.0,10.0,168.59,36.74,29.45,7.65,3.3,-2.42,-0.07,3.4069707524980517,0.4334287148594377,1.4766789548189219
2021.0,9.0,19.0,11.0,167.64,35.42,30.01,7.68,3.22,-2.35,-0.49,3.514024960052122,0.4178564257028112,1.4683579096378434
2021.0,9.0,19.0,12.0,166.69,34.09,30.46,7.71,3.14,-2.29,-0.92,3.6304318780672893,0.40216616465863453,1.4600368644567652
2021.0,9.0,19.0,13.0,163.39,27.58,29.92,7.85,2.88,-2.18,-1.05,4.3985239148670585,0.32536646586345375,1.4311321811961777
2021.0,9.0,19.0,14.0,160.09,21.07,30.22,8.0,2.62,-2.07,-1.18,5.641250897994924,0.24856676706827305,1.4022274979355904
2021.0,9.0,19.0,15.0,156.79,14.56,29.62,8.14,2.36,-1.96,-1.31,7.995262587189052,0.17176706827309235,1.373322814675003
2021.0,9.0,19.0,16.0,159.31,15.1,27.97,8.44,2.42,-1.82,-1.21,7.833247287386841,0.17813755020080319,1.3953954818921788
2021.0,9.0,19.0,17.0,161.84,15.63,28.38,8.74,2.47,-1.69,-1.1,7.687809945970757,0.18439006024096385,1.417555739058629
2021.0,9.0,19.0,18.0,164.37,16.17,28.14,9.04,2.53,-1.55,-1.0,7.5472421070813,0.1907605421686747,1.4397159962250796
2021.0,9.0,19.0,19.0,162.99,15.24,29.16,8.72,3.18,-2.07,-1.29,7.940571111254241,0.17978915662650602,1.4276285832251976
2021.0,9.0,19.0,20.0,161.62,14.32,29.93,8.4,3.83,-2.59,-1.58,8.379687656804302,0.16893574297188751,1.41562876017459
2021.0,9.0,19.0,21.0,160.24,13.39,29.85,8.08,4.47,-3.11,-1.87,8.885177454028948,0.15796435742971884,1.403541347174708
2021.0,9.0,19.0,22.0,162.12,17.36,28.33,8.09,4.28,-2.59,-2.21,6.933661263887452,0.20479919678714856,1.4200082576383155
2021.0,9.0,19.0,23.0,163.99,21.33,28.36,8.1,4.09,-2.06,-2.55,5.708240427886159,0.25163403614457824,1.4363875781526485
2022.0,9.0,30.0,0.0,0.18,153.08,32.05,14.92,2.53,1.35,1.48,0.004425713569821539,0.7236905246034975,0.0032028469750889675
2022.0,9.0,30.0,1.0,0.16,150.49,27.12,15.07,2.22,1.07,1.68,0.004001672954383274,0.7114462179747866,0.0028469750889679713
2022.0,9.0,30.0,2.0,0.14,147.9,27.12,15.22,1.91,0.8,1.87,0.0035627808826368943,0.6992019113460757,0.002491103202846975
2022.0,9.0,30.0,3.0,0.12,145.32,28.96,15.37,1.6,0.53,2.07,0.0031080293296095116,0.6870048800325336,0.0021352313167259784
2022.0,9.0,30.0,4.0,0.12,144.03,30.99,15.77,1.07,0.8,2.4,0.0031358662929865597,0.6809063643757626,0.0021352313167259784
2022.0,9.0,30.0,5.0,0.13,142.74,30.44,16.16,0.54,1.07,2.74,0.003427890271545645,0.6748078487189916,0.0023131672597864767
2022.0,9.0,30.0,6.0,0.14,141.46,29.54,16.56,0.01,1.34,3.07,0.0037249773260426737,0.6687566083773893,0.002491103202846975
2022.0,9.0,30.0,7.0,31.94,137.68,31.23,17.36,-1.54,1.32,2.71,0.8731589422569611,0.650886539243595,0.5683274021352314
2022.0,9.0,30.0,8.0,63.74,133.89,32.92,18.17,-3.09,1.3,2.35,1.7918150052082664,0.6329691947946319,1.1341637010676155
2022.0,9.0,30.0,9.0,95.54,130.11,31.54,18.97,-4.65,1.28,1.99,2.763782176041281,0.6150991256608379,1.7
2022.0,9.0,30.0,10.0,82.44,132.06,34.82,19.08,-4.17,1.17,1.52,2.3496108650376564,0.6243178121187475,1.4669039145907472
2022.0,9.0,30.0,11.0,69.33,134.0,32.2,19.19,-3.69,1.06,1.04,1.947357347118157,0.6334892232614885,1.233629893238434
2022.0,9.0,30.0,12.0,56.22,135.94,27.0,19.3,-3.21,0.95,0.56,1.5565849506458234,0.6426606344042294,1.000355871886121
2022.0,9.0,30.0,13.0,63.89,119.92,27.24,19.33,-2.87,0.59,1.1,2.005259210932774,0.5669255795038635,1.136832740213523
2022.0,9.0,30.0,14.0,71.56,103.89,28.5,19.37,-2.53,0.22,1.64,2.5925422173387567,0.49114324928832864,1.2733096085409252
2022.0,9.0,30.0,15.0,79.22,87.86,28.5,19.41,-2.2,-0.14,2.18,3.39369564202603,0.4153609190727938,1.4096085409252668
2022.0,9.0,30.0,16.0,78.97,103.32,30.26,19.26,-2.36,0.23,1.92,2.876782261216296,0.4884485563237088,1.4051601423487543
2022.0,9.0,30.0,17.0,78.72,118.79,31.38,19.1,-2.52,0.6,1.67,2.4942182620534417,0.5615834688897927,1.4007117437722418
2022.0,9.0,30.0,18.0,78.47,134.25,29.76,18.95,-2.68,0.98,1.41,2.199979377801036,0.6346711061407077,1.3962633451957294
2022.0,9.0,30.0,19.0,53.57,155.07,30.55,18.37,-2.59,0.93,1.44,1.300238768734616,0.7330983123220821,0.953202846975089
2022.0,9.0,30.0,20.0,28.67,175.9,30.73,17.79,-2.5,0.88,1.47,0.613466857678025,0.8315727938186255,0.5101423487544483
2022.0,9.0,30.0,21.0,3.77,196.72,29.21,17.21,-2.41,0.84,1.5,0.07213102207936324,0.93,0.06708185053380782
2022.0,9.0,30.0,22.0,2.55,189.83,30.05,17.44,-2.74,1.21,1.22,0.050559711169470854,0.897427307848719,0.04537366548042704
